System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 08
Recording date:	 10/11/2011
Recording time:	 4:47:06 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:26:59 PM

Participant:	 P 008
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	0	0	4						
2200	0	0	4						
2233	224	105	0						
2267	248	140	0						
2300	271	179	0						
2333	235	161	0						
2367	164	142	0						
2400	206	151	0						
2433	243	173	0						
2467	264	190	0						
2500	261	254	0						
2533	0	0	4						
2567	0	0	4						
2600	286	219	0						
2633	301	203	0						
2667	302	222	0						
2700	310	235	0						
2733	309	237	0						
2767	303	250	0						
2800	298	257	0						
2833	318	275	0						
2867	426	303	0						
2900	420	307	0						
2933	417	316	0						
2967	412	326	0						
3000	417	331	0						
3033	405	340	0						
3067	392	333	0						
3100	382	331	0						
3133	373	321	0						
3167	384	325	0						
3200	287	271	0						
3233	200	305	0						
3267	215	309	0						
3300	224	300	0						
3333	241	308	0						
3367	244	296	0						
3400	259	300	0						
3433	277	304	0						
3467	287	314	0						
3500	298	304	0						
3533	311	313	0						
3567	389	308	0						
3600	408	316	0						
3633	413	321	0						
3667	403	322	0						
3700	0	0	4						
3733	0	0	4						
3767	503	365	0						
3800	0	0	4						
3833	0	0	4						
3867	0	0	4						
3900	464	365	0						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	442	347	0						
4067	437	352	0						
4100	0	0	4						
4133	249	342	0						
4167	231	325	0						
4200	242	331	0						
4233	244	328	0						
4267	233	324	0						
4300	0	0	4						
4333	0	0	4						
4367	0	0	4						
4400	0	0	4						
4433	0	0	4						
4467	0	0	4						
4500	0	0	4						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	0	0	4						
4700	0	0	4						
4733	0	0	4						
4767	0	0	4						
4800	0	0	4						
4833	0	0	4						
4867	0	0	4						
4900	0	0	4						
4933	168	375	0						
4967	185	373	0						
5000	207	373	0						
5033	220	371	0						
5067	0	0	4						
5100	283	365	0						
5133	0	0	4						
5167	0	0	4						
5200	0	0	4						
5233	0	0	4						
5267	0	0	4						
5300	225	372	0						
5333	267	366	0						
5367	81	435	0						
5400	98	421	0						
5433	0	0	4						
5467	0	0	4						
5500	0	0	4						
5533	192	414	0						
5567	205	411	0						
5600	202	402	0						
5633	0	0	4						
5667	0	0	4						
5700	417	331	0						
5733	415	326	0						
5767	393	319	0						
5800	395	283	0						
5833	428	266	0						
5867	400	265	0						
5900	392	249	0						
5933	375	254	0						
5967	373	247	0						
6000	369	254	0						
6033	521	270	0						
6067	490	264	0						
6100	473	270	0						
6133	463	266	0						
6167	445	262	0						
6200	421	267	0						
6233	400	253	0						
6267	409	262	0						
6300	401	259	0						
6333	408	252	0						
6367	418	260	0						
6400	364	239	0						
6433	353	226	0						
6467	361	227	0						
6500	377	225	0						
6533	326	315	0						
6567	0	0	4						
6600	0	0	4						
6633	0	0	4						
6667	158	267	0						
6700	194	264	0						
6733	214	279	0						
6767	228	284	0						
6800	244	295	0						
6833	257	296	0						
6867	164	340	0						
6900	120	323	0						
6933	164	322	0						
6967	191	321	0						
7000	209	324	0						
7033	234	334	0						
7067	254	335	0						
7100	263	349	0						
7133	284	349	0						
7167	287	344	0						
7200	288	344	0						
7233	353	338	0						
7267	439	327	0						
7300	417	332	0						
7333	409	335	0						
7367	403	328	0						
7400	402	326	0						
7433	399	336	0						
7467	0	0	4						
7500	0	0	4						
7533	200	300	0						
7567	187	298	0						
7600	199	300	0						
7633	208	296	0						
7667	221	295	0						
7700	236	297	0						
7733	240	299	0						
7767	252	299	0						
7800	266	304	0						
7833	273	311	0						
7867	286	319	0						
7900	293	313	0						
7933	251	324	0						
7967	225	313	0						
8000	234	308	0						
8033	238	303	0						
8067	246	307	0						
8100	248	313	0						
8133	257	309	0						
8167	262	307	0						
8200	261	307	0						
8233	253	303	0						
8267	353	291	0						
8300	337	287	0						
8333	338	301	0						
8367	343	305	0						
8400	333	310	0						
8433	332	314	0						
8467	335	322	0						
8500	341	327	0						
8533	0	0	4						
8567	0	0	4						
8600	0	0	4						
8633	0	0	4						
8667	0	0	4						
8700	11	179	0						
8733	71	285	0						
8767	110	286	0						
8800	133	291	0						
8833	165	288	0						
8867	176	284	0						
8900	183	289	0						
8933	196	287	0						
8967	198	281	0						
9000	203	278	0						
9033	211	283	0						
9067	213	284	0						
9100	219	290	0						
9133	223	296	0						
9167	282	320	0						
9200	277	320	0						
9233	274	321	0						
9267	277	327	0						
9300	278	334	0						
9333	269	340	0						
9367	269	355	0						
9400	259	377	0						
9433	365	340	0						
9467	351	348	0						
9500	352	352	0						
9533	349	360	0						
9567	337	361	0						
9600	342	355	0						
9633	337	350	0						
9667	337	350	0						
9700	343	351	0						
9733	341	350	0						
9767	356	307	0						
9800	350	308	0						
9833	350	312	0						
9867	349	321	0						
9900	349	322	0						
9933	341	324	0						
9967	347	328	0						
10000	347	328	0						
10033	337	334	0						
10067	343	322	0						
10100	339	314	0						
10133	331	297	0						
10167	343	301	0						
10200	333	288	0						
10233	331	282	0						
10267	336	272	0						
10300	340	272	0						
10333	340	271	0						
10367	337	269	0						
10400	333	276	0						
10433	332	276	0						
10467	328	282	0						
10500	336	294	0						
10533	333	307	0						
10567	331	308	0						
10600	337	323	0						
10633	333	326	0						
10667	331	336	0						
10700	327	340	0						
10733	324	345	0						
10767	324	338	0						
10800	317	343	0						
10833	319	342	0						
10867	317	349	0						
10900	321	354	0						
10933	323	359	0						
10967	321	360	0						
11000	321	366	0						
11033	315	374	0						
11067	311	386	0						
11100	333	353	0						
11133	327	355	0						
11167	0	0	4						
11200	0	0	4						
11233	324	359	0						
11267	323	358	0						
11300	310	368	0						
11333	0	0	4						
11367	306	371	0						
11400	302	369	0						
11433	300	366	0						
11467	302	367	0						
11500	311	367	0						
11533	310	367	0						
11567	303	371	0						
11600	304	366	0						
11633	307	366	0						
11667	308	369	0						
11700	303	373	0						
11733	300	385	0						
11767	292	393	0						
11800	286	384	0						
11833	290	369	0						
11867	291	350	0						
11900	300	346	0						
11933	294	340	0						
11967	292	332	0						
12000	294	324	0						
12033	302	322	0						
12067	305	315	0						
12100	303	307	0						
12133	307	306	0						
12167	303	301	0						
12200	295	299	0						
12233	274	292	0						
12267	263	296	0						
12300	262	298	0						
12333	260	298	0						
12367	258	304	0						
12400	255	307	0						
12433	252	305	0						
12467	259	303	0						
12500	264	308	0						
12533	266	308	0						
12567	267	292	0						
12600	271	298	0						
12633	279	311	0						
12667	273	311	0						
12700	280	320	0						
12733	281	321	0						
12767	284	326	0						
12800	304	328	0						
12833	312	283	0						
12867	307	290	0						
12900	309	297	0						
12933	308	298	0						
12967	299	290	0						
13000	294	292	0						
13033	290	296	0						
13067	282	302	0						
13100	280	294	0						
13133	233	253	0						
13167	231	251	0						
13200	226	258	0						
13233	217	262	0						
13267	219	263	0						
13300	209	265	0						
13333	202	272	0						
13367	183	267	0						
13400	152	286	0						
13433	395	353	0						
13467	0	0	4						
13500	0	0	4						
13533	0	0	4						
13567	0	0	4						
13600	0	0	4						
13633	571	402	0						
13667	528	361	0						
13700	486	365	0						
13733	0	0	4						
13767	550	332	0						
13800	517	334	0						
13833	0	0	4						
13867	473	346	0						
13900	464	345	0						
13933	454	346	0						
13967	0	0	4						
14000	333	350	0						
14033	331	342	0						
14067	331	342	0						
14100	333	348	0						
14133	328	346	0						
14167	321	340	0						
14200	318	340	0						
14233	0	0	4						
14267	291	307	0						
14300	279	299	0						
14333	278	305	0						
14367	283	311	0						
14400	314	318	0						
14433	445	297	0						
14467	447	292	0						
14500	426	303	0						
14533	433	306	0						
14567	424	309	0						
14600	424	317	0						
14633	415	320	0						
14667	410	317	0						
14700	398	328	0						
14733	413	341	0						
14767	520	291	0						
14800	502	300	0						
14833	499	304	0						
14867	487	311	0						
14900	475	315	0						
14933	461	314	0						
14967	448	326	0						
15000	451	325	0						
15033	416	335	0						
15067	442	339	0						
15100	0	0	4						
15133	475	325	0						
15167	0	0	4						
15200	449	341	0						
15233	0	0	4						
15267	0	0	4						
15300	0	0	4						
15333	0	0	4						
15367	0	0	4						
15400	0	0	4						
15433	0	0	4						
15467	0	0	4						
15500	0	0	4						
15533	0	0	4						
15567	0	0	4						
15600	0	0	4						
15633	0	0	4						
15667	179	408	0						
15700	220	411	0						
15733	257	407	0						
15767	203	383	0						
15800	218	374	0						
15833	248	370	0						
15867	260	360	0						
15900	279	359	0						
15933	285	354	0						
15967	294	350	0						
16000	300	346	0						
16033	294	348	0						
16067	387	334	0						
16100	435	312	0						
16133	421	313	0						
16167	411	318	0						
16200	417	319	0						
16233	412	321	0						
16267	386	325	0						
16300	394	325	0						
16333	482	338	0						
16367	538	368	0						
16400	497	359	0						
16433	476	360	0						
16467	442	352	0						
16500	445	354	0						
16533	415	354	0						
16567	373	348	0						
16600	353	352	0						
16633	345	344	0						
16667	328	341	0						
16700	314	343	0						
16733	306	348	0						
16767	312	352	0						
16800	309	351	0						
16833	318	354	0						
16867	311	352	0						
16900	0	0	4						
16933	0	0	4						
16967	0	0	4						
17000	0	0	4						
17033	50	335	0						
17067	91	348	0						
17100	136	336	0						
17133	158	343	0						
17167	179	335	0						
17200	194	345	0						
17233	184	309	0						
17267	200	310	0						
17300	210	327	0						
17333	207	331	0						
17367	202	333	0						
17400	198	342	0						
17433	0	0	4						
17467	0	0	4						
17500	0	0	4						
17533	0	0	4						
17567	0	0	4						
17600	0	0	4						
17633	0	0	4						
17667	0	0	4						
17700	0	0	4						
17733	0	0	4						
17767	0	0	4						
17800	0	0	4						
17833	0	0	4						
17867	0	0	4						
17900	0	0	4						
17933	0	0	4						
17967	496	349	0						
18000	473	337	0						
18033	0	0	4						
18067	471	341	0						
18100	469	338	0						
18133	449	286	0						
18167	447	294	0						
18200	434	289	0						
18233	418	295	0						
18267	429	292	0						
18300	423	288	0						
18333	425	293	0						
18367	429	286	0						
18400	419	287	0						
18433	414	287	0						
18467	414	299	0						
18500	412	304	0						
18533	410	298	0						
18567	400	295	0						
18600	369	294	0						
18633	381	288	0						
18667	386	286	0						
18700	372	292	0						
18733	384	292	0						
18767	393	290	0						
18800	388	294	0						
18833	409	304	0						
18867	428	303	0						
18900	441	308	0						
18933	445	315	0						
18967	461	323	0						
19000	465	326	0						
19033	0	0	4						
19067	469	333	0						
19100	477	322	0						
19133	483	326	0						
19167	488	328	0						
19200	492	334	0						
19233	491	334	0						
19267	0	0	4						
19300	0	0	4						
19333	0	0	4						
19367	0	0	4						
19400	0	0	4						
19433	0	0	4						
19467	0	0	4						
19500	0	0	4						
19533	0	0	4						
19567	0	0	4						
19600	0	0	4						
19633	0	0	4						
19667	0	0	4						
19700	0	0	4						
19733	0	0	4						
19767	0	0	4						
