System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 09
Recording date:	 10/11/2011
Recording time:	 4:52:06 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:27:10 PM

Participant:	 P 009
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	366	129	0						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	364	143	0						
867	369	133	0						
900	370	135	0						
933	376	145	0						
967	378	144	0						
1000	389	149	0						
1033	388	159	0						
1067	388	166	0						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	368	148	0						
1567	0	0	4						
1600	368	150	0						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	368	137	0						
1867	371	127	0						
1900	376	127	0						
1933	380	126	0						
1967	370	126	0						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	366	120	0						
2167	371	99	0						
2200	0	0	4						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	16	205	0						
2633	0	0	4						
2667	0	0	4						
2700	95	293	0						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	43	265	0						
2933	0	0	4						
2967	0	0	4						
3000	0	0	4						
3033	0	0	4						
3067	0	0	4						
3100	0	0	4						
3133	0	0	4						
3167	0	0	4						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	0	0	4						
3333	0	0	4						
3367	0	0	4						
3400	0	0	4						
3433	0	0	4						
3467	21	257	0						
3500	26	237	0						
3533	0	0	4						
3567	112	235	0						
3600	0	0	4						
3633	0	0	4						
3667	0	0	4						
3700	100	297	0						
3733	105	298	0						
3767	122	306	0						
3800	130	307	0						
3833	167	280	0						
3867	153	315	0						
3900	0	0	4						
3933	176	305	0						
3967	185	302	0						
4000	0	0	4						
4033	198	309	0						
4067	201	310	0						
4100	196	323	0						
4133	209	322	0						
4167	218	326	0						
4200	221	317	0						
4233	233	331	0						
4267	250	330	0						
4300	258	337	0						
4333	264	334	0						
4367	282	339	0						
4400	303	347	0						
4433	314	339	0						
4467	308	336	0						
4500	312	334	0						
4533	314	331	0						
4567	307	328	0						
4600	314	323	0						
4633	309	316	0						
4667	280	327	0						
4700	282	335	0						
4733	286	333	0						
4767	282	341	0						
4800	286	337	0						
4833	284	327	0						
4867	292	325	0						
4900	297	325	0						
4933	307	323	0						
4967	305	324	0						
5000	316	324	0						
5033	325	324	0						
5067	326	321	0						
5100	327	324	0						
5133	329	323	0						
5167	330	324	0						
5200	329	326	0						
5233	328	328	0						
5267	329	322	0						
5300	330	319	0						
5333	338	321	0						
5367	337	322	0						
5400	342	328	0						
5433	337	322	0						
5467	343	318	0						
5500	348	316	0						
5533	351	311	0						
5567	351	308	0						
5600	355	300	0						
5633	355	299	0						
5667	345	302	0						
5700	347	299	0						
5733	346	303	0						
5767	347	304	0						
5800	344	305	0						
5833	343	313	0						
5867	338	312	0						
5900	334	309	0						
5933	336	315	0						
5967	335	316	0						
6000	332	317	0						
6033	342	313	0						
6067	335	313	0						
6100	337	317	0						
6133	368	313	0						
6167	362	311	0						
6200	361	309	0						
6233	358	313	0						
6267	355	314	0						
6300	350	318	0						
6333	346	324	0						
6367	340	338	0						
6400	340	340	0						
6433	336	345	0						
6467	336	350	0						
6500	339	350	0						
6533	339	342	0						
6567	340	338	0						
6600	335	331	0						
6633	338	326	0						
6667	336	330	0						
6700	338	331	0						
6733	338	333	0						
6767	334	329	0						
6800	338	326	0						
6833	339	324	0						
6867	333	329	0						
6900	324	320	0						
6933	307	311	0						
6967	306	316	0						
7000	308	316	0						
7033	308	315	0						
7067	305	309	0						
7100	305	305	0						
7133	307	299	0						
7167	303	300	0						
7200	298	308	0						
7233	0	0	4						
7267	287	315	0						
7300	283	315	0						
7333	279	313	0						
7367	284	316	0						
7400	311	323	0						
7433	344	325	0						
7467	345	327	0						
7500	344	328	0						
7533	338	327	0						
7567	341	332	0						
7600	343	327	0						
7633	342	326	0						
7667	295	323	0						
7700	243	319	0						
7733	241	324	0						
7767	239	322	0						
7800	239	320	0						
7833	244	317	0						
7867	241	313	0						
7900	245	307	0						
7933	247	303	0						
7967	252	302	0						
8000	247	297	0						
8033	246	295	0						
8067	0	0	4						
8100	0	0	4						
8133	0	0	4						
8167	0	0	4						
8200	0	0	4						
8233	0	0	4						
8267	0	0	4						
8300	0	0	4						
8333	0	0	4						
8367	0	0	4						
8400	0	0	4						
8433	320	245	0						
8467	308	238	0						
8500	311	252	0						
8533	296	223	0						
8567	290	221	0						
8600	293	218	0						
8633	295	214	0						
8667	303	213	0						
8700	313	213	0						
8733	321	224	0						
8767	0	0	4						
8800	0	0	4						
8833	0	0	4						
8867	11	339	0						
8900	39	333	0						
8933	62	337	0						
8967	73	337	0						
9000	88	338	0						
9033	104	333	0						
9067	112	325	0						
9100	119	326	0						
9133	129	327	0						
9167	151	325	0						
9200	155	316	0						
9233	170	315	0						
9267	181	315	0						
9300	200	311	0						
9333	210	313	0						
9367	233	312	0						
9400	247	309	0						
9433	265	306	0						
9467	296	305	0						
9500	324	307	0						
9533	341	306	0						
9567	357	301	0						
9600	374	301	0						
9633	385	288	0						
9667	394	284	0						
9700	398	290	0						
9733	372	294	0						
9767	370	291	0						
9800	376	286	0						
9833	376	279	0						
9867	379	275	0						
9900	380	270	0						
9933	374	266	0						
9967	381	260	0						
10000	389	251	0						
10033	377	256	0						
10067	376	256	0						
10100	365	258	0						
10133	359	257	0						
10167	352	260	0						
10200	351	262	0						
10233	344	260	0						
10267	338	258	0						
10300	339	258	0						
10333	337	264	0						
10367	328	260	0						
10400	326	258	0						
10433	325	258	0						
10467	330	261	0						
10500	326	258	0						
10533	326	263	0						
10567	322	266	0						
10600	319	267	0						
10633	316	263	0						
10667	315	262	0						
10700	315	263	0						
10733	313	258	0						
10767	314	256	0						
10800	311	252	0						
10833	306	248	0						
10867	309	244	0						
10900	305	237	0						
10933	304	233	0						
10967	310	234	0						
11000	304	223	0						
11033	314	224	0						
11067	322	227	0						
11100	328	178	0						
11133	333	184	0						
11167	331	184	0						
11200	0	0	4						
11233	0	0	4						
11267	332	193	0						
11300	418	308	0						
11333	412	308	0						
11367	415	308	0						
11400	414	316	0						
11433	409	317	0						
11467	410	316	0						
11500	407	320	0						
11533	354	269	0						
11567	350	258	0						
11600	348	265	0						
11633	348	272	0						
11667	347	278	0						
11700	339	294	0						
11733	336	291	0						
11767	332	302	0						
11800	317	298	0						
11833	313	296	0						
11867	305	294	0						
11900	294	300	0						
11933	290	297	0						
11967	280	293	0						
12000	266	294	0						
12033	258	298	0						
12067	250	294	0						
12100	238	297	0						
12133	270	304	0						
12167	305	307	0						
12200	290	315	0						
12233	278	305	0						
12267	267	304	0						
12300	254	298	0						
12333	251	304	0						
12367	244	295	0						
12400	241	296	0						
12433	241	290	0						
12467	240	289	0						
12500	263	298	0						
12533	0	0	4						
12567	0	0	4						
12600	0	0	4						
12633	584	326	0						
12667	553	331	0						
12700	532	331	0						
12733	497	333	0						
12767	485	332	0						
12800	471	332	0						
12833	459	335	0						
12867	434	338	0						
12900	414	351	0						
12933	405	351	0						
12967	389	363	0						
13000	384	362	0						
13033	375	372	0						
13067	382	369	0						
13100	447	342	0						
13133	444	343	0						
13167	438	343	0						
13200	437	337	0						
13233	429	332	0						
13267	422	331	0						
13300	412	313	0						
13333	396	305	0						
13367	396	297	0						
13400	535	247	0						
13433	591	306	0						
13467	564	316	0						
13500	536	320	0						
13533	524	320	0						
13567	511	323	0						
13600	498	330	0						
13633	489	328	0						
13667	477	330	0						
13700	489	330	0						
13733	0	0	4						
13767	605	326	0						
13800	589	336	0						
13833	568	345	0						
13867	548	346	0						
13900	506	354	0						
13933	410	353	0						
13967	386	357	0						
14000	384	362	0						
14033	380	364	0						
14067	375	370	0						
14100	372	368	0						
14133	353	381	0						
14167	341	386	0						
14200	298	362	0						
14233	0	0	4						
14267	0	0	4						
14300	0	0	4						
14333	0	0	4						
14367	0	0	4						
14400	0	0	4						
14433	0	0	4						
14467	0	0	4						
14500	0	0	4						
14533	0	0	4						
14567	0	0	4						
14600	0	0	4						
14633	0	0	4						
14667	0	0	4						
14700	0	0	4						
14733	615	320	0						
14767	593	326	0						
14800	580	322	0						
14833	563	323	0						
14867	556	325	0						
14900	557	328	0						
14933	581	338	0						
14967	575	335	0						
15000	557	331	0						
15033	547	334	0						
15067	527	327	0						
15100	484	318	0						
15133	445	303	0						
15167	432	299	0						
15200	422	301	0						
15233	409	302	0						
15267	393	302	0						
15300	371	303	0						
15333	361	303	0						
15367	346	305	0						
15400	335	301	0						
15433	347	293	0						
15467	343	287	0						
15500	326	289	0						
15533	328	293	0						
15567	323	289	0						
15600	324	293	0						
15633	329	300	0						
15667	327	291	0						
15700	329	301	0						
15733	325	308	0						
15767	319	311	0						
15800	317	315	0						
15833	313	317	0						
15867	308	315	0						
15900	310	315	0						
15933	313	314	0						
15967	319	314	0						
16000	319	311	0						
16033	315	312	0						
16067	321	309	0						
16100	370	347	0						
16133	362	348	0						
16167	364	351	0						
16200	367	347	0						
16233	366	350	0						
16267	367	343	0						
16300	308	308	0						
16333	311	302	0						
16367	311	304	0						
16400	315	305	0						
16433	320	312	0						
16467	320	311	0						
16500	320	310	0						
16533	323	307	0						
16567	322	310	0						
16600	322	313	0						
16633	324	316	0						
16667	325	317	0						
16700	327	318	0						
16733	320	314	0						
16767	329	315	0						
16800	329	315	0						
16833	332	317	0						
16867	328	317	0						
16900	330	318	0						
16933	332	320	0						
16967	337	318	0						
17000	340	319	0						
17033	341	312	0						
17067	345	312	0						
17100	352	317	0						
17133	356	317	0						
17167	355	317	0						
17200	359	317	0						
17233	359	316	0						
17267	358	317	0						
17300	361	319	0						
17333	362	321	0						
17367	363	320	0						
17400	366	317	0						
17433	363	314	0						
17467	360	311	0						
17500	353	309	0						
17533	355	308	0						
17567	350	310	0						
17600	348	314	0						
17633	348	315	0						
17667	349	320	0						
17700	346	317	0						
17733	349	321	0						
17767	346	326	0						
17800	347	327	0						
17833	365	355	0						
17867	365	360	0						
17900	366	360	0						
17933	362	363	0						
17967	361	364	0						
18000	362	366	0						
18033	362	368	0						
18067	367	368	0						
18100	369	371	0						
18133	372	370	0						
18167	377	370	0						
18200	380	366	0						
18233	388	360	0						
18267	378	357	0						
18300	0	0	4						
18333	158	370	0						
18367	0	0	4						
18400	182	374	0						
18433	195	374	0						
18467	203	369	0						
18500	209	364	0						
18533	212	368	0						
18567	214	370	0						
18600	219	373	0						
18633	222	373	0						
18667	223	368	0						
18700	234	372	0						
18733	234	377	0						
18767	232	378	0						
18800	234	377	0						
18833	269	389	0						
18867	269	389	0						
18900	269	392	0						
18933	270	394	0						
18967	271	396	0						
19000	273	398	0						
19033	270	399	0						
19067	269	400	0						
19100	273	401	0						
19133	0	0	4						
19167	234	386	0						
19200	219	391	0						
19233	226	391	0						
19267	226	394	0						
19300	240	407	0						
19333	0	0	4						
19367	231	401	0						
19400	229	399	0						
19433	223	396	0						
19467	231	406	0						
19500	232	402	0						
19533	184	399	0						
19567	0	0	4						
19600	164	390	0						
19633	169	397	0						
19667	171	401	0						
19700	167	388	0						
19733	109	354	0						
19767	115	365	0						
