System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 04
Recording date:	 10/10/2011
Recording time:	 8:42:04 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:26:10 PM

Participant:	 P 004
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	0	0	4						
2200	0	0	4						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	0	0	4						
2967	0	0	4						
3000	0	0	4						
3033	0	0	4						
3067	0	0	4						
3100	0	0	4						
3133	0	0	4						
3167	0	0	4						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	0	0	4						
3333	0	0	4						
3367	0	0	4						
3400	0	0	4						
3433	0	0	4						
3467	0	0	4						
3500	0	0	4						
3533	0	0	4						
3567	0	0	4						
3600	0	0	4						
3633	0	0	4						
3667	0	0	4						
3700	0	0	4						
3733	0	0	4						
3767	0	0	4						
3800	0	0	4						
3833	0	0	4						
3867	0	0	4						
3900	0	0	4						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	0	0	4						
4067	0	0	4						
4100	0	0	4						
4133	0	0	4						
4167	0	0	4						
4200	0	0	4						
4233	0	0	4						
4267	0	0	4						
4300	0	0	4						
4333	0	0	4						
4367	0	0	4						
4400	0	0	4						
4433	0	0	4						
4467	0	0	4						
4500	0	0	4						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	0	0	4						
4700	0	0	4						
4733	0	0	4						
4767	0	0	4						
4800	0	0	4						
4833	0	0	4						
4867	0	0	4						
4900	0	0	4						
4933	0	0	4						
4967	0	0	4						
5000	0	0	4						
5033	0	0	4						
5067	0	0	4						
5100	0	0	4						
5133	0	0	4						
5167	0	0	4						
5200	0	0	4						
5233	0	0	4						
5267	0	0	4						
5300	0	0	4						
5333	0	0	4						
5367	0	0	4						
5400	0	0	4						
5433	0	0	4						
5467	0	0	4						
5500	0	0	4						
5533	0	0	4						
5567	0	0	4						
5600	0	0	4						
5633	0	0	4						
5667	0	0	4						
5700	0	0	4						
5733	0	0	4						
5767	0	0	4						
5800	0	0	4						
5833	0	0	4						
5867	0	0	4						
5900	0	0	4						
5933	0	0	4						
5967	0	0	4						
6000	0	0	4						
6033	0	0	4						
6067	0	0	4						
6100	0	0	4						
6133	0	0	4						
6167	0	0	4						
6200	0	0	4						
6233	0	0	4						
6267	0	0	4						
6300	0	0	4						
6333	0	0	4						
6367	0	0	4						
6400	0	0	4						
6433	0	0	4						
6467	0	0	4						
6500	0	0	4						
6533	0	0	4						
6567	0	0	4						
6600	0	0	4						
6633	0	0	4						
6667	0	0	4						
6700	0	0	4						
6733	0	0	4						
6767	0	0	4						
6800	0	0	4						
6833	0	0	4						
6867	0	0	4						
6900	0	0	4						
6933	0	0	4						
6967	0	0	4						
7000	0	0	4						
7033	0	0	4						
7067	0	0	4						
7100	0	0	4						
7133	0	0	4						
7167	0	0	4						
7200	0	0	4						
7233	0	0	4						
7267	0	0	4						
7300	0	0	4						
7333	0	0	4						
7367	0	0	4						
7400	0	0	4						
7433	0	0	4						
7467	0	0	4						
7500	0	0	4						
7533	0	0	4						
7567	0	0	4						
7600	0	0	4						
7633	0	0	4						
7667	0	0	4						
7700	0	0	4						
7733	0	0	4						
7767	0	0	4						
7800	0	0	4						
7833	0	0	4						
7867	0	0	4						
7900	0	0	4						
7933	0	0	4						
7967	0	0	4						
8000	0	0	4						
8033	0	0	4						
8067	0	0	4						
8100	0	0	4						
8133	0	0	4						
8167	0	0	4						
8200	0	0	4						
8233	0	0	4						
8267	0	0	4						
8300	0	0	4						
8333	0	0	4						
8367	0	0	4						
8400	0	0	4						
8433	0	0	4						
8467	0	0	4						
8500	0	0	4						
8533	0	0	4						
8567	0	0	4						
8600	0	0	4						
8633	0	0	4						
8667	0	0	4						
8700	0	0	4						
8733	0	0	4						
8767	0	0	4						
8800	0	0	4						
8833	0	0	4						
8867	0	0	4						
8900	0	0	4						
8933	0	0	4						
8967	0	0	4						
9000	0	0	4						
9033	0	0	4						
9067	0	0	4						
9100	0	0	4						
9133	0	0	4						
9167	0	0	4						
9200	0	0	4						
9233	0	0	4						
9267	0	0	4						
9300	0	0	4						
9333	0	0	4						
9367	0	0	4						
9400	0	0	4						
9433	0	0	4						
9467	0	0	4						
9500	0	0	4						
9533	0	0	4						
9567	0	0	4						
9600	0	0	4						
9633	0	0	4						
9667	0	0	4						
9700	0	0	4						
9733	0	0	4						
9767	0	0	4						
9800	0	0	4						
9833	0	0	4						
9867	0	0	4						
9900	0	0	4						
9933	0	0	4						
9967	0	0	4						
10000	0	0	4						
10033	92	187	0						
10067	110	206	0						
10100	120	208	0						
10133	126	210	0						
10167	123	218	0						
10200	68	228	0						
10233	58	247	0						
10267	79	231	0						
10300	99	245	0						
10333	103	260	0						
10367	127	274	0						
10400	137	274	0						
10433	0	0	4						
10467	301	185	0						
10500	320	193	0						
10533	326	201	0						
10567	320	204	0						
10600	329	219	0						
10633	329	220	0						
10667	328	221	0						
10700	328	223	0						
10733	322	225	0						
10767	320	250	0						
10800	0	0	4						
10833	0	0	4						
10867	0	0	4						
10900	0	0	4						
10933	0	0	4						
10967	253	288	0						
11000	315	223	0						
11033	310	229	0						
11067	313	228	0						
11100	309	228	0						
11133	306	229	0						
11167	305	231	0						
11200	402	299	0						
11233	473	329	0						
11267	472	326	0						
11300	477	315	0						
11333	0	0	4						
11367	0	0	4						
11400	0	0	4						
11433	436	300	0						
11467	403	274	0						
11500	411	276	0						
11533	417	287	0						
11567	0	0	4						
11600	0	0	4						
11633	0	0	4						
11667	0	0	4						
11700	0	0	4						
11733	0	0	4						
11767	0	0	4						
11800	0	0	4						
11833	0	0	4						
11867	0	0	4						
11900	246	277	0						
11933	243	277	0						
11967	227	269	0						
12000	239	272	0						
12033	241	264	0						
12067	227	266	0						
12100	239	270	0						
12133	216	370	0						
12167	144	332	0						
12200	145	331	0						
12233	145	339	0						
12267	160	344	0						
12300	176	349	0						
12333	174	348	0						
12367	0	0	4						
12400	280	272	0						
12433	284	276	0						
12467	282	275	0						
12500	281	281	0						
12533	265	283	0						
12567	275	283	0						
12600	276	283	0						
12633	278	293	0						
12667	279	302	0						
12700	279	314	0						
12733	283	319	0						
12767	264	323	0						
12800	268	329	0						
12833	267	325	0						
12867	271	326	0						
12900	276	334	0						
12933	274	333	0						
12967	275	334	0						
13000	279	336	0						
13033	285	341	0						
13067	291	345	0						
13100	295	347	0						
13133	316	356	0						
13167	325	367	0						
13200	330	373	0						
13233	0	0	4						
13267	335	378	0						
13300	332	387	0						
13333	333	390	0						
13367	329	395	0						
13400	329	404	0						
13433	335	409	0						
13467	339	411	0						
13500	343	419	0						
13533	338	412	0						
13567	337	383	0						
13600	345	399	0						
13633	344	400	0						
13667	340	401	0						
13700	343	404	0						
13733	342	403	0						
13767	337	412	0						
13800	343	411	0						
13833	352	422	0						
13867	338	425	0						
13900	342	443	0						
13933	329	448	0						
13967	331	451	0						
14000	322	452	0						
14033	315	440	0						
14067	317	434	0						
14100	313	428	0						
14133	292	365	0						
14167	304	439	0						
14200	0	0	4						
14233	0	0	4						
14267	0	0	4						
14300	299	437	0						
14333	0	0	4						
14367	0	0	4						
14400	0	0	4						
14433	0	0	4						
14467	0	0	4						
14500	0	0	4						
14533	296	453	0						
14567	304	425	0						
14600	307	432	0						
14633	312	434	0						
14667	303	419	0						
14700	0	0	4						
14733	0	0	4						
14767	0	0	4						
14800	0	0	4						
14833	0	0	4						
14867	0	0	4						
14900	0	0	4						
14933	0	0	4						
14967	0	0	4						
15000	0	0	4						
15033	0	0	4						
15067	0	0	4						
15100	0	0	4						
15133	0	0	4						
15167	0	0	4						
15200	0	0	4						
15233	0	0	4						
15267	0	0	4						
15300	0	0	4						
15333	0	0	4						
15367	0	0	4						
15400	0	0	4						
15433	0	0	4						
15467	0	0	4						
15500	0	0	4						
15533	0	0	4						
15567	0	0	4						
15600	0	0	4						
15633	0	0	4						
15667	0	0	4						
15700	0	0	4						
15733	0	0	4						
15767	0	0	4						
15800	0	0	4						
15833	0	0	4						
15867	0	0	4						
15900	0	0	4						
15933	0	0	4						
15967	0	0	4						
16000	0	0	4						
16033	0	0	4						
16067	0	0	4						
16100	0	0	4						
16133	0	0	4						
16167	0	0	4						
16200	0	0	4						
16233	0	0	4						
16267	0	0	4						
16300	0	0	4						
16333	0	0	4						
16367	0	0	4						
16400	0	0	4						
16433	0	0	4						
16467	0	0	4						
16500	0	0	4						
16533	0	0	4						
16567	0	0	4						
16600	0	0	4						
16633	0	0	4						
16667	0	0	4						
16700	0	0	4						
16733	0	0	4						
16767	0	0	4						
16800	0	0	4						
16833	0	0	4						
16867	0	0	4						
16900	0	0	4						
16933	0	0	4						
16967	310	459	0						
17000	307	421	0						
17033	0	0	4						
17067	0	0	4						
17100	0	0	4						
17133	0	0	4						
17167	0	0	4						
17200	0	0	4						
17233	0	0	4						
17267	302	470	0						
17300	308	455	0						
17333	305	418	0						
17367	0	0	4						
17400	0	0	4						
17433	0	0	4						
17467	0	0	4						
17500	0	0	4						
17533	0	0	4						
17567	0	0	4						
17600	0	0	4						
17633	0	0	4						
17667	0	0	4						
17700	261	361	0						
17733	249	315	0						
17767	264	362	0						
17800	245	314	0						
17833	249	333	0						
17867	245	332	0						
17900	238	330	0						
17933	233	277	0						
17967	225	337	0						
18000	0	0	4						
18033	320	401	0						
18067	305	387	0						
18100	297	388	0						
18133	295	394	0						
18167	373	464	0						
18200	0	0	4						
18233	461	469	0						
18267	0	0	4						
18300	0	0	4						
18333	387	470	0						
18367	319	420	0						
18400	299	387	0						
18433	294	392	0						
18467	287	394	0						
18500	290	401	0						
18533	293	413	0						
18567	0	0	4						
18600	0	0	4						
18633	0	0	4						
18667	0	0	4						
18700	0	0	4						
18733	0	0	4						
18767	0	0	4						
18800	0	0	4						
18833	0	0	4						
18867	0	0	4						
18900	0	0	4						
18933	0	0	4						
18967	0	0	4						
19000	0	0	4						
19033	0	0	4						
19067	0	0	4						
19100	0	0	4						
19133	0	0	4						
19167	0	0	4						
19200	0	0	4						
19233	0	0	4						
19267	0	0	4						
19300	0	0	4						
19333	0	0	4						
19367	0	0	4						
19400	0	0	4						
19433	0	0	4						
19467	432	436	0						
19500	419	429	0						
19533	0	0	4						
19567	0	0	4						
19600	456	437	0						
19633	397	441	0						
19667	0	0	4						
19700	0	0	4						
19733	0	0	4						
19767	0	0	4						
