System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 02
Recording date:	 10/10/2011
Recording time:	 7:45:57 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:25:47 PM

Participant:	 P 002
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	187	336	0						
0									
33	184	348	0						
67	186	349	0						
100	186	348	0						
133	184	350	0						
167	176	346	0						
200	187	363	0						
233	185	358	0						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	88	412	0						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	206	367	0						
2200	213	361	0						
2233	222	339	0						
2267	0	0	4						
2300	0	0	4						
2333	226	349	0						
2367	219	353	0						
2400	225	352	0						
2433	0	0	4						
2467	268	368	0						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	270	383	0						
2767	0	0	4						
2800	276	368	0						
2833	263	360	0						
2867	280	355	0						
2900	275	343	0						
2933	260	293	0						
2967	0	0	4						
3000	266	278	0						
3033	302	336	0						
3067	289	324	0						
3100	292	321	0						
3133	284	303	0						
3167	284	297	0						
3200	232	249	0						
3233	293	307	0						
3267	284	304	0						
3300	273	297	0						
3333	275	308	0						
3367	270	296	0						
3400	274	295	0						
3433	269	293	0						
3467	270	303	0						
3500	268	290	0						
3533	267	294	0						
3567	263	289	0						
3600	232	234	0						
3633	244	271	0						
3667	252	292	0						
3700	231	222	0						
3733	246	284	0						
3767	238	278	0						
3800	241	280	0						
3833	232	259	0						
3867	224	286	0						
3900	231	289	0						
3933	228	280	0						
3967	231	283	0						
4000	224	257	0						
4033	237	273	0						
4067	231	254	0						
4100	236	269	0						
4133	237	265	0						
4167	237	260	0						
4200	0	0	4						
4233	355	166	0						
4267	361	167	0						
4300	363	177	0						
4333	354	177	0						
4367	353	187	0						
4400	354	189	0						
4433	357	190	0						
4467	356	188	0						
4500	363	196	0						
4533	365	203	0						
4567	383	205	0						
4600	383	208	0						
4633	384	214	0						
4667	390	215	0						
4700	391	222	0						
4733	393	226	0						
4767	396	231	0						
4800	393	235	0						
4833	394	238	0						
4867	398	247	0						
4900	397	252	0						
4933	401	255	0						
4967	403	255	0						
5000	402	260	0						
5033	398	261	0						
5067	399	266	0						
5100	396	263	0						
5133	401	261	0						
5167	401	263	0						
5200	400	262	0						
5233	393	257	0						
5267	392	259	0						
5300	389	255	0						
5333	392	258	0						
5367	395	258	0						
5400	374	287	0						
5433	375	285	0						
5467	371	273	0						
5500	374	275	0						
5533	371	271	0						
5567	366	268	0						
5600	363	260	0						
5633	360	251	0						
5667	354	252	0						
5700	345	242	0						
5733	343	239	0						
5767	340	234	0						
5800	333	232	0						
5833	327	230	0						
5867	322	226	0						
5900	315	227	0						
5933	323	229	0						
5967	316	227	0						
6000	319	226	0						
6033	319	222	0						
6067	322	223	0						
