System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 01
Recording date:	 10/13/2011
Recording time:	 11:44:26 AM
Recording resolution:	 640 x 480

Export date:	 10/18/2011
Export time:	 12:41:35 PM

Participant:	 P 001
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	0	0	4						
2200	0	0	4						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	0	0	4						
2967	0	0	4						
3000	0	0	4						
3033	0	0	4						
3067	0	0	4						
3100	0	0	4						
3133	0	0	4						
3167	0	0	4						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	0	0	4						
3333	0	0	4						
3367	0	0	4						
3400	0	0	4						
3433	0	0	4						
3467	0	0	4						
3500	0	0	4						
3533	0	0	4						
3567	0	0	4						
3600	0	0	4						
3633	0	0	4						
3667	0	0	4						
3700	0	0	4						
3733	0	0	4						
3767	0	0	4						
3800	0	0	4						
3833	0	0	4						
3867	0	0	4						
3900	0	0	4						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	0	0	4						
4067	0	0	4						
4100	0	0	4						
4133	0	0	4						
4167	0	0	4						
4200	0	0	4						
4233	0	0	4						
4267	0	0	4						
4300	0	0	4						
4333	0	0	4						
4367	0	0	4						
4400	0	0	4						
4433	0	0	4						
4467	0	0	4						
4500	0	0	4						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	0	0	4						
4700	0	0	4						
4733	0	0	4						
4767	0	0	4						
4800	0	0	4						
4833	0	0	4						
4867	0	0	4						
4900	0	0	4						
4933	0	0	4						
4967	0	0	4						
5000	0	0	4						
5033	0	0	4						
5067	0	0	4						
5100	0	0	4						
5133	0	0	4						
5167	0	0	4						
5200	0	0	4						
5233	0	0	4						
5267	0	0	4						
5300	0	0	4						
5333	0	0	4						
5367	0	0	4						
5400	0	0	4						
5433	0	0	4						
5467	0	0	4						
5500	0	0	4						
5533	0	0	4						
5567	0	0	4						
5600	0	0	4						
5633	0	0	4						
5667	0	0	4						
5700	0	0	4						
5733	0	0	4						
5767	0	0	4						
5800	0	0	4						
5833	0	0	4						
5867	0	0	4						
5900	0	0	4						
5933	0	0	4						
5967	0	0	4						
6000	0	0	4						
6033	0	0	4						
6067	0	0	4						
6100	0	0	4						
6133	0	0	4						
6167	0	0	4						
6200	0	0	4						
6233	0	0	4						
6267	0	0	4						
6300	0	0	4						
6333	0	0	4						
6367	0	0	4						
6400	0	0	4						
6433	0	0	4						
6467	0	0	4						
6500	0	0	4						
6533	0	0	4						
6567	0	0	4						
6600	0	0	4						
6633	0	0	4						
6667	0	0	4						
6700	0	0	4						
6733	0	0	4						
6767	0	0	4						
6800	0	0	4						
6833	0	0	4						
6867	0	0	4						
6900	0	0	4						
6933	0	0	4						
6967	0	0	4						
7000	0	0	4						
7033	0	0	4						
7067	0	0	4						
7100	0	0	4						
7133	0	0	4						
7167	0	0	4						
7200	0	0	4						
7233	0	0	4						
7267	0	0	4						
7300	0	0	4						
7333	0	0	4						
7367	0	0	4						
7400	0	0	4						
7433	0	0	4						
7467	0	0	4						
7500	0	0	4						
7533	0	0	4						
7567	0	0	4						
7600	0	0	4						
7633	0	0	4						
7667	0	0	4						
7700	0	0	4						
7733	0	0	4						
7767	0	0	4						
7800	0	0	4						
7833	0	0	4						
7867	0	0	4						
7900	0	0	4						
7933	0	0	4						
7967	0	0	4						
8000	0	0	4						
8033	0	0	4						
8067	0	0	4						
8100	0	0	4						
8133	0	0	4						
8167	0	0	4						
8200	0	0	4						
8233	0	0	4						
8267	0	0	4						
8300	0	0	4						
8333	0	0	4						
8367	0	0	4						
8400	0	0	4						
8433	0	0	4						
8467	0	0	4						
8500	0	0	4						
8533	0	0	4						
8567	0	0	4						
8600	0	0	4						
8633	0	0	4						
8667	0	0	4						
8700	0	0	4						
8733	0	0	4						
8767	0	0	4						
8800	0	0	4						
8833	0	0	4						
8867	0	0	4						
8900	0	0	4						
8933	0	0	4						
8967	0	0	4						
9000	0	0	4						
9033	0	0	4						
9067	0	0	4						
9100	0	0	4						
9133	0	0	4						
9167	0	0	4						
9200	0	0	4						
9233	0	0	4						
9267	0	0	4						
9300	0	0	4						
9333	0	0	4						
9367	0	0	4						
9400	0	0	4						
9433	0	0	4						
9467	0	0	4						
9500	0	0	4						
9533	0	0	4						
9567	0	0	4						
9600	0	0	4						
9633	0	0	4						
9667	0	0	4						
9700	0	0	4						
9733	0	0	4						
9767	0	0	4						
9800	0	0	4						
9833	0	0	4						
9867	0	0	4						
9900	0	0	4						
9933	0	0	4						
9967	0	0	4						
10000	0	0	4						
10033	0	0	4						
10067	0	0	4						
10100	0	0	4						
10133	0	0	4						
10167	0	0	4						
10200	0	0	4						
10233	0	0	4						
10267	0	0	4						
10300	0	0	4						
10333	0	0	4						
10367	0	0	4						
10400	0	0	4						
10433	0	0	4						
10467	0	0	4						
10500	0	0	4						
10533	0	0	4						
10567	0	0	4						
10600	0	0	4						
10633	0	0	4						
10667	0	0	4						
10700	0	0	4						
10733	0	0	4						
10767	0	0	4						
10800	0	0	4						
10833	0	0	4						
10867	0	0	4						
10900	0	0	4						
10933	0	0	4						
10967	0	0	4						
11000	0	0	4						
11033	0	0	4						
11067	0	0	4						
11100	0	0	4						
11133	0	0	4						
11167	0	0	4						
11200	0	0	4						
11233	0	0	4						
11267	0	0	4						
11300	0	0	4						
11333	0	0	4						
11367	0	0	4						
11400	0	0	4						
11433	0	0	4						
11467	0	0	4						
11500	0	0	4						
11533	0	0	4						
11567	0	0	4						
11600	0	0	4						
11633	0	0	4						
11667	0	0	4						
11700	0	0	4						
11733	0	0	4						
11767	0	0	4						
11800	0	0	4						
11833	0	0	4						
11867	0	0	4						
11900	0	0	4						
11933	0	0	4						
11967	0	0	4						
12000	0	0	4						
12033	0	0	4						
12067	0	0	4						
12100	0	0	4						
12133	0	0	4						
12167	0	0	4						
12200	0	0	4						
12233	0	0	4						
12267	0	0	4						
12300	0	0	4						
12333	0	0	4						
12367	0	0	4						
12400	0	0	4						
12433	0	0	4						
12467	0	0	4						
12500	373	339	0						
12533	361	348	0						
12567	363	357	0						
12600	361	373	0						
12633	350	384	0						
12667	343	375	0						
12700	341	388	0						
12733	0	0	4						
12767	0	0	4						
12800	0	0	4						
12833	325	406	0						
12867	321	398	0						
12900	317	407	0						
12933	315	408	0						
12967	316	415	0						
13000	316	416	0						
13033	309	414	0						
13067	0	0	4						
13100	0	0	4						
13133	0	0	4						
13167	0	0	4						
13200	0	0	4						
13233	0	0	4						
13267	0	0	4						
13300	0	0	4						
13333	0	0	4						
13367	0	0	4						
13400	0	0	4						
13433	0	0	4						
13467	0	0	4						
13500	0	0	4						
13533	0	0	4						
13567	0	0	4						
13600	0	0	4						
13633	0	0	4						
13667	0	0	4						
13700	0	0	4						
13733	0	0	4						
13767	0	0	4						
13800	0	0	4						
13833	0	0	4						
13867	0	0	4						
13900	0	0	4						
13933	0	0	4						
13967	0	0	4						
14000	0	0	4						
14033	0	0	4						
14067	197	386	0						
14100	195	389	0						
14133	189	369	0						
14167	180	356	0						
14200	191	379	0						
14233	192	378	0						
14267	180	379	0						
14300	172	345	0						
14333	177	354	0						
14367	178	375	0						
14400	180	372	0						
14433	177	385	0						
14467	173	380	0						
14500	166	387	0						
14533	173	389	0						
14567	167	380	0						
14600	168	372	0						
14633	154	373	0						
14667	174	385	0						
14700	163	374	0						
14733	159	368	0						
14767	158	367	0						
14800	0	0	4						
14833	151	370	0						
14867	149	348	0						
14900	149	351	0						
14933	146	345	0						
14967	160	334	0						
15000	150	325	0						
15033	0	0	4						
15067	215	279	0						
15100	212	277	0						
15133	223	265	0						
15167	219	256	0						
15200	221	255	0						
15233	213	172	0						
15267	216	172	0						
15300	213	172	0						
15333	216	175	0						
15367	213	178	0						
15400	211	187	0						
15433	232	194	0						
15467	236	194	0						
15500	238	202	0						
15533	244	218	0						
15567	245	224	0						
15600	257	231	0						
15633	261	234	0						
15667	249	231	0						
15700	257	236	0						
15733	263	244	0						
15767	219	279	0						
15800	139	364	0						
15833	150	367	0						
15867	151	369	0						
15900	153	363	0						
15933	164	372	0						
15967	166	354	0						
16000	0	0	4						
16033	436	334	0						
16067	430	332	0						
16100	420	332	0						
16133	412	326	0						
16167	421	328	0						
16200	408	334	0						
16233	403	347	0						
16267	400	340	0						
16300	393	338	0						
16333	394	350	0						
16367	385	346	0						
16400	381	357	0						
16433	376	361	0						
16467	377	366	0						
16500	371	375	0						
16533	0	0	4						
16567	0	0	4						
16600	0	0	4						
16633	0	0	4						
16667	0	0	4						
16700	0	0	4						
16733	0	0	4						
16767	0	0	4						
16800	392	414	0						
16833	0	0	4						
16867	0	0	4						
16900	0	0	4						
16933	0	0	4						
16967	0	0	4						
17000	0	0	4						
17033	0	0	4						
17067	0	0	4						
17100	0	0	4						
17133	0	0	4						
17167	0	0	4						
17200	389	389	0						
17233	372	321	0						
17267	0	0	4						
17300	0	0	4						
17333	0	0	4						
17367	0	0	4						
17400	0	0	4						
17433	0	0	4						
17467	0	0	4						
17500	0	0	4						
17533	0	0	4						
17567	0	0	4						
17600	0	0	4						
17633	0	0	4						
17667	0	0	4						
17700	0	0	4						
17733	0	0	4						
17767	0	0	4						
17800	0	0	4						
17833	0	0	4						
17867	0	0	4						
17900	0	0	4						
17933	0	0	4						
17967	0	0	4						
18000	0	0	4						
18033	0	0	4						
18067	0	0	4						
18100	0	0	4						
18133	0	0	4						
18167	0	0	4						
18200	0	0	4						
18233	0	0	4						
18267	0	0	4						
18300	0	0	4						
18333	0	0	4						
18367	0	0	4						
18400	0	0	4						
18433	0	0	4						
18467	0	0	4						
18500	0	0	4						
18533	0	0	4						
18567	0	0	4						
18600	0	0	4						
18633	0	0	4						
18667	0	0	4						
18700	0	0	4						
18733	0	0	4						
18767	0	0	4						
18800	0	0	4						
18833	0	0	4						
18867	0	0	4						
18900	0	0	4						
18933	0	0	4						
18967	0	0	4						
19000	0	0	4						
19033	0	0	4						
19067	0	0	4						
19100	0	0	4						
19133	0	0	4						
19167	0	0	4						
19200	0	0	4						
19233	0	0	4						
19267	0	0	4						
19300	0	0	4						
19333	0	0	4						
19367	0	0	4						
19400	0	0	4						
19433	0	0	4						
19467	0	0	4						
19500	0	0	4						
19533	0	0	4						
19567	0	0	4						
19600	0	0	4						
19633	0	0	4						
19667	0	0	4						
19700	0	0	4						
19733	0	0	4						
19767	0	0	4						
