System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 06
Recording date:	 10/11/2011
Recording time:	 3:58:30 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:26:33 PM

Participant:	 P 006
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	154	270	0						
0									
33	149	266	0						
67	156	270	0						
100	163	270	0						
133	159	276	0						
167	171	284	0						
200	177	283	0						
233	178	274	0						
267	160	258	0						
300	0	0	4						
333	182	256	0						
367	187	260	0						
400	194	264	0						
433	200	270	0						
467	209	280	0						
500	208	285	0						
533	245	277	0						
567	245	275	0						
600	245	282	0						
633	260	341	0						
667	250	313	0						
700	247	297	0						
733	251	299	0						
767	252	300	0						
800	255	305	0						
833	258	316	0						
867	256	297	0						
900	263	302	0						
933	263	290	0						
967	264	292	0						
1000	265	285	0						
1033	281	306	0						
1067	273	285	0						
1100	277	287	0						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	301	328	0						
1300	299	301	0						
1333	309	294	0						
1367	310	298	0						
1400	306	282	0						
1433	307	286	0						
1467	302	287	0						
1500	300	291	0						
1533	291	290	0						
1567	284	285	0						
1600	277	284	0						
1633	273	289	0						
1667	261	295	0						
1700	253	299	0						
1733	237	295	0						
1767	236	304	0						
1800	223	298	0						
1833	226	303	0						
1867	216	307	0						
1900	214	313	0						
1933	215	304	0						
1967	196	299	0						
2000	206	302	0						
2033	205	300	0						
2067	188	297	0						
2100	183	320	0						
2133	159	319	0						
2167	142	307	0						
2200	134	316	0						
2233	123	320	0						
2267	110	330	0						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	100	403	0						
2700	95	383	0						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	104	381	0						
2967	0	0	4						
3000	97	367	0						
3033	96	385	0						
3067	101	415	0						
3100	88	381	0						
3133	75	384	0						
3167	0	0	4						
3200	0	0	4						
3233	72	389	0						
