System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 09
Recording date:	 10/13/2011
Recording time:	 1:45:13 PM
Recording resolution:	 640 x 480

Export date:	 10/14/2011
Export time:	 5:47:55 PM

Participant:	 P 009
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	61	350	0						
67	55	359	0						
100	0	0	4						
133	47	302	0						
167	56	340	0						
200	75	358	0						
233	43	361	0						
267	38	297	0						
300	62	325	0						
333	44	290	0						
367	57	309	0						
400	77	311	0						
433	64	289	0						
467	68	291	0						
500	75	299	0						
533	77	302	0						
567	62	292	0						
600	152	354	0						
633	176	398	0						
667	162	383	0						
700	169	388	0						
733	171	421	0						
767	140	349	0						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	60	383	0						
1700	56	324	0						
1733	57	329	0						
1767	60	342	0						
1800	58	332	0						
1833	68	294	0						
1867	49	355	0						
1900	50	345	0						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	70	346	0						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	86	412	0						
2200	81	318	0						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	0	0	4						
2967	0	0	4						
3000	0	0	4						
3033	0	0	4						
3067	0	0	4						
3100	0	0	4						
3133	0	0	4						
3167	0	0	4						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	0	0	4						
3333	0	0	4						
3367	0	0	4						
3400	0	0	4						
3433	0	0	4						
3467	0	0	4						
3500	0	0	4						
3533	0	0	4						
3567	0	0	4						
3600	0	0	4						
3633	0	0	4						
3667	0	0	4						
3700	0	0	4						
3733	0	0	4						
3767	0	0	4						
3800	0	0	4						
3833	0	0	4						
3867	0	0	4						
3900	0	0	4						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	0	0	4						
4067	0	0	4						
4100	0	0	4						
4133	0	0	4						
4167	0	0	4						
4200	0	0	4						
4233	0	0	4						
4267	0	0	4						
4300	0	0	4						
4333	0	0	4						
4367	0	0	4						
4400	0	0	4						
4433	0	0	4						
4467	0	0	4						
4500	0	0	4						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	0	0	4						
4700	0	0	4						
4733	0	0	4						
4767	0	0	4						
4800	0	0	4						
4833	0	0	4						
4867	0	0	4						
4900	0	0	4						
4933	0	0	4						
4967	0	0	4						
5000	0	0	4						
5033	0	0	4						
5067	0	0	4						
5100	0	0	4						
5133	0	0	4						
5167	0	0	4						
5200	0	0	4						
5233	0	0	4						
5267	0	0	4						
5300	0	0	4						
5333	0	0	4						
5367	0	0	4						
5400	0	0	4						
5433	0	0	4						
5467	0	0	4						
5500	0	0	4						
5533	0	0	4						
5567	0	0	4						
5600	0	0	4						
5633	0	0	4						
5667	0	0	4						
5700	0	0	4						
5733	0	0	4						
5767	0	0	4						
5800	0	0	4						
5833	0	0	4						
5867	0	0	4						
5900	0	0	4						
5933	0	0	4						
5967	0	0	4						
6000	0	0	4						
6033	0	0	4						
6067	0	0	4						
6100	0	0	4						
6133	0	0	4						
6167	0	0	4						
6200	0	0	4						
6233	0	0	4						
6267	0	0	4						
6300	0	0	4						
6333	0	0	4						
6367	0	0	4						
6400	232	84	0						
6433	237	135	0						
6467	261	123	0						
6500	282	132	0						
6533	291	146	0						
6567	131	76	0						
6600	0	0	4						
6633	0	0	4						
6667	0	0	4						
6700	0	0	4						
6733	139	12	0						
6767	144	30	0						
6800	141	30	0						
6833	0	0	4						
6867	0	0	4						
6900	0	0	4						
6933	0	0	4						
6967	0	0	4						
7000	0	0	4						
7033	0	0	4						
7067	0	0	4						
7100	0	0	4						
7133	0	0	4						
7167	0	0	4						
7200	263	6	0						
7233	0	0	4						
7267	308	33	0						
7300	311	44	0						
7333	296	55	0						
7367	306	63	0						
7400	335	69	0						
7433	346	74	0						
7467	353	69	0						
7500	311	78	0						
7533	0	0	4						
7567	0	0	4						
7600	0	0	4						
7633	0	0	4						
7667	0	0	4						
7700	0	0	4						
7733	0	0	4						
7767	0	0	4						
7800	24	87	0						
7833	74	98	0						
7867	0	0	4						
7900	145	144	0						
7933	139	189	0						
7967	168	177	0						
8000	184	174	0						
8033	241	208	0						
8067	309	257	0						
8100	317	254	0						
8133	318	254	0						
8167	323	246	0						
8200	345	248	0						
8233	353	254	0						
8267	355	246	0						
8300	361	236	0						
8333	365	223	0						
8367	392	184	0						
8400	315	109	0						
8433	342	108	0						
8467	354	114	0						
8500	353	123	0						
8533	356	126	0						
8567	361	134	0						
8600	360	137	0						
8633	363	141	0						
8667	366	142	0						
8700	373	141	0						
8733	371	145	0						
8767	372	145	0						
8800	370	144	0						
8833	373	140	0						
8867	373	145	0						
8900	375	138	0						
8933	377	143	0						
8967	373	147	0						
9000	374	150	0						
9033	375	96	0						
9067	371	65	0						
9100	366	77	0						
9133	365	79	0						
9167	367	91	0						
9200	371	95	0						
9233	364	111	0						
9267	356	123	0						
9300	264	133	0						
9333	270	135	0						
9367	260	128	0						
9400	276	142	0						
9433	0	0	4						
9467	272	135	0						
9500	264	134	0						
9533	289	140	0						
9567	0	0	4						
9600	363	187	0						
9633	364	169	0						
9667	363	165	0						
9700	365	181	0						
9733	418	179	0						
9767	412	191	0						
9800	399	197	0						
9833	391	204	0						
9867	395	208	0						
9900	387	216	0						
9933	483	195	0						
9967	489	176	0						
10000	488	176	0						
10033	480	188	0						
10067	475	194	0						
10100	468	199	0						
10133	0	0	4						
10167	199	207	0						
10200	161	183	0						
10233	0	0	4						
10267	184	193	0						
10300	181	197	0						
10333	194	206	0						
10367	204	204	0						
10400	206	201	0						
10433	204	193	0						
10467	0	0	4						
10500	0	0	4						
10533	0	0	4						
10567	240	236	0						
10600	237	191	0						
10633	257	177	0						
10667	272	169	0						
10700	276	166	0						
10733	277	168	0						
10767	286	168	0						
10800	283	167	0						
10833	296	171	0						
10867	281	168	0						
10900	287	173	0						
10933	279	177	0						
10967	286	181	0						
11000	288	183	0						
11033	346	213	0						
11067	337	214	0						
11100	326	216	0						
11133	317	209	0						
11167	306	210	0						
11200	297	214	0						
11233	284	207	0						
11267	275	211	0						
11300	263	215	0						
11333	252	216	0						
11367	248	216	0						
11400	240	225	0						
11433	220	226	0						
11467	222	223	0						
11500	220	223	0						
11533	201	215	0						
11567	204	214	0						
11600	129	184	0						
11633	0	127	0						
11667	9	124	0						
11700	11	127	0						
11733	30	131	0						
11767	58	135	0						
11800	58	134	0						
11833	70	142	0						
11867	0	0	4						
11900	115	142	0						
11933	110	152	0						
11967	134	151	0						
12000	150	159	0						
12033	164	152	0						
12067	188	172	0						
12100	0	0	4						
12133	0	0	4						
12167	317	341	0						
12200	325	278	0						
12233	334	255	0						
12267	350	272	0						
12300	342	257	0						
12333	356	260	0						
12367	360	267	0						
12400	370	265	0						
12433	372	272	0						
12467	374	271	0						
12500	384	267	0						
12533	372	279	0						
12567	0	0	4						
12600	56	115	0						
12633	66	128	0						
12667	93	140	0						
12700	121	141	0						
12733	136	147	0						
12767	0	0	4						
12800	0	0	4						
12833	0	0	4						
12867	0	0	4						
12900	0	0	4						
12933	0	0	4						
12967	0	0	4						
13000	0	0	4						
13033	0	0	4						
13067	0	0	4						
13100	0	0	4						
13133	0	0	4						
13167	7	106	0						
13200	32	118	0						
13233	54	133	0						
13267	64	137	0						
13300	70	136	0						
13333	84	132	0						
13367	103	143	0						
13400	110	147	0						
13433	114	152	0						
13467	110	146	0						
13500	110	153	0						
13533	109	151	0						
13567	107	152	0						
13600	102	153	0						
13633	92	156	0						
13667	69	146	0						
13700	59	153	0						
13733	18	136	0						
13767	0	0	4						
13800	0	0	4						
13833	0	0	4						
13867	0	0	4						
13900	0	0	4						
13933	0	0	4						
13967	0	0	4						
14000	0	0	4						
14033	0	0	4						
14067	0	0	4						
14100	0	0	4						
14133	633	167	0						
14167	583	172	0						
14200	528	184	0						
14233	466	187	0						
14267	424	186	0						
14300	0	0	4						
14333	0	0	4						
14367	0	0	4						
14400	0	0	4						
14433	0	0	4						
14467	0	0	4						
14500	626	192	0						
14533	587	202	0						
14567	548	209	0						
14600	524	210	0						
14633	488	213	0						
14667	461	214	0						
14700	447	213	0						
14733	548	183	0						
14767	528	187	0						
14800	0	0	4						
14833	504	205	0						
14867	496	196	0						
14900	491	189	0						
14933	477	200	0						
14967	473	191	0						
15000	483	194	0						
15033	493	178	0						
15067	497	173	0						
15100	497	172	0						
15133	492	172	0						
15167	488	169	0						
15200	360	197	0						
15233	354	195	0						
15267	359	191	0						
15300	359	183	0						
15333	365	193	0						
15367	374	197	0						
15400	385	205	0						
15433	392	197	0						
15467	415	194	0						
15500	425	190	0						
15533	417	195	0						
15567	251	217	0						
15600	180	208	0						
15633	194	199	0						
15667	197	195	0						
15700	210	183	0						
15733	235	189	0						
15767	233	184	0						
15800	235	182	0						
15833	247	181	0						
15867	244	180	0						
15900	261	190	0						
15933	347	192	0						
15967	347	191	0						
16000	347	186	0						
16033	341	181	0						
16067	345	173	0						
16100	345	175	0						
16133	340	186	0						
16167	332	193	0						
16200	328	196	0						
16233	325	192	0						
16267	320	187	0						
16300	316	185	0						
16333	320	185	0						
16367	328	187	0						
16400	317	180	0						
16433	330	181	0						
16467	0	0	4						
16500	0	0	4						
16533	0	0	4						
16567	0	0	4						
16600	0	0	4						
16633	634	113	0						
16667	615	121	0						
16700	614	107	0						
16733	612	92	0						
16767	600	100	0						
16800	601	113	0						
16833	589	128	0						
16867	578	142	0						
16900	575	148	0						
16933	575	141	0						
16967	577	138	0						
17000	578	145	0						
17033	578	155	0						
17067	569	162	0						
17100	565	156	0						
17133	562	151	0						
17167	566	144	0						
17200	563	148	0						
17233	556	157	0						
17267	558	163	0						
17300	557	165	0						
17333	558	164	0						
17367	559	164	0						
17400	555	168	0						
17433	559	170	0						
17467	563	172	0						
17500	565	176	0						
17533	572	186	0						
17567	575	191	0						
17600	575	195	0						
17633	579	195	0						
17667	0	0	4						
17700	462	224	0						
17733	472	224	0						
17767	482	221	0						
17800	484	222	0						
17833	481	225	0						
17867	483	221	0						
17900	484	224	0						
17933	484	219	0						
17967	504	230	0						
18000	508	240	0						
18033	511	236	0						
18067	510	226	0						
18100	513	227	0						
18133	520	226	0						
18167	520	235	0						
18200	522	230	0						
18233	395	246	0						
18267	337	258	0						
18300	327	257	0						
18333	344	259	0						
18367	354	265	0						
18400	363	265	0						
18433	364	258	0						
18467	375	255	0						
18500	391	262	0						
18533	401	259	0						
18567	483	282	0						
18600	536	256	0						
18633	544	254	0						
18667	552	259	0						
18700	554	257	0						
18733	552	255	0						
18767	561	259	0						
18800	561	261	0						
18833	568	269	0						
18867	571	277	0						
18900	0	0	4						
18933	0	0	4						
18967	0	0	4						
19000	0	0	4						
19033	627	207	0						
19067	612	210	0						
19100	614	205	0						
19133	606	206	0						
19167	0	0	4						
19200	0	0	4						
19233	0	0	4						
19267	636	163	0						
19300	630	168	0						
19333	610	171	0						
19367	608	161	0						
19400	602	162	0						
19433	592	161	0						
19467	580	161	0						
19500	571	169	0						
19533	562	161	0						
19567	554	155	0						
19600	554	148	0						
19633	546	145	0						
19667	550	149	0						
19700	542	159	0						
19733	538	160	0						
19767	536	163	0						
