System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 07
Recording date:	 10/11/2011
Recording time:	 4:40:44 PM
Recording resolution:	 640 x 480

Export date:	 10/19/2011
Export time:	 5:26:47 PM

Participant:	 P 007
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	0	0	4						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	244	419	0						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	231	435	0						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	223	477	0						
2100	217	466	0						
2133	0	0	4						
2167	0	0	4						
2200	0	0	4						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	174	203	0						
2767	234	66	0						
2800	289	101	0						
2833	282	98	0						
2867	267	111	0						
2900	269	125	0						
2933	297	144	0						
2967	306	154	0						
3000	219	96	0						
3033	229	51	0						
3067	234	73	0						
3100	267	89	0						
3133	286	106	0						
3167	304	125	0						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	108	131	0						
3333	120	120	0						
3367	140	131	0						
3400	143	137	0						
3433	142	150	0						
3467	138	144	0						
3500	116	148	0						
3533	371	97	0						
3567	351	100	0						
3600	349	110	0						
3633	342	125	0						
3667	340	133	0						
3700	336	143	0						
3733	341	160	0						
3767	337	167	0						
3800	330	178	0						
3833	329	183	0						
3867	320	187	0						
3900	0	0	4						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	0	0	4						
4067	0	0	4						
4100	128	180	0						
4133	0	0	4						
4167	124	211	0						
4200	112	206	0						
4233	119	209	0						
4267	107	211	0						
4300	108	209	0						
4333	107	213	0						
4367	108	215	0						
4400	103	229	0						
4433	95	234	0						
4467	0	0	4						
4500	312	212	0						
4533	325	219	0						
4567	309	227	0						
4600	313	234	0						
4633	309	218	0						
4667	310	237	0						
4700	311	250	0						
4733	318	216	0						
4767	328	247	0						
4800	335	239	0						
4833	337	220	0						
4867	345	238	0						
4900	314	228	0						
4933	309	223	0						
4967	314	223	0						
5000	318	229	0						
5033	320	230	0						
5067	324	235	0						
5100	322	229	0						
5133	328	239	0						
5167	320	234	0						
5200	317	234	0						
5233	316	244	0						
5267	315	241	0						
5300	298	244	0						
5333	300	248	0						
5367	297	258	0						
5400	296	257	0						
5433	308	266	0						
5467	317	276	0						
5500	329	270	0						
5533	342	277	0						
5567	349	271	0						
5600	362	269	0						
5633	366	266	0						
5667	380	268	0						
5700	388	271	0						
5733	398	268	0						
5767	411	267	0						
5800	500	306	0						
5833	349	252	0						
5867	354	269	0						
5900	372	260	0						
5933	379	255	0						
5967	393	253	0						
6000	399	260	0						
6033	418	243	0						
6067	431	242	0						
6100	448	238	0						
6133	358	209	0						
6167	333	191	0						
6200	337	189	0						
6233	351	189	0						
6267	358	187	0						
6300	353	181	0						
6333	350	184	0						
6367	345	185	0						
6400	335	191	0						
6433	332	190	0						
6467	328	192	0						
6500	318	207	0						
6533	297	198	0						
6567	294	205	0						
6600	286	209	0						
6633	274	207	0						
6667	339	216	0						
6700	433	195	0						
6733	460	177	0						
6767	463	174	0						
6800	440	178	0						
6833	427	168	0						
6867	406	168	0						
6900	398	162	0						
6933	388	158	0						
6967	375	154	0						
7000	362	161	0						
7033	347	157	0						
7067	333	170	0						
7100	323	170	0						
7133	318	166	0						
7167	314	173	0						
7200	295	179	0						
7233	331	189	0						
7267	0	0	4						
7300	0	0	4						
7333	0	0	4						
7367	0	0	4						
7400	0	0	4						
7433	0	0	4						
7467	0	0	4						
7500	0	0	4						
7533	623	202	0						
7567	0	0	4						
7600	625	340	0						
7633	615	326	0						
7667	589	329	0						
7700	546	318	0						
7733	532	309	0						
7767	499	316	0						
7800	475	324	0						
7833	610	319	0						
7867	613	282	0						
7900	569	286	0						
7933	503	266	0						
7967	478	264	0						
8000	428	263	0						
8033	395	270	0						
8067	0	0	4						
8100	0	0	4						
8133	0	0	4						
8167	626	156	0						
8200	578	152	0						
8233	0	0	4						
8267	0	0	4						
8300	0	0	4						
8333	0	0	4						
8367	0	0	4						
8400	0	0	4						
8433	0	0	4						
8467	0	0	4						
8500	0	0	4						
8533	0	0	4						
8567	0	0	4						
8600	0	0	4						
8633	0	0	4						
8667	0	0	4						
8700	0	0	4						
8733	0	0	4						
8767	0	0	4						
8800	0	0	4						
8833	0	0	4						
8867	0	0	4						
8900	0	0	4						
8933	0	0	4						
8967	0	0	4						
9000	0	0	4						
9033	0	0	4						
9067	0	0	4						
9100	0	0	4						
9133	0	0	4						
9167	0	0	4						
9200	0	0	4						
9233	0	0	4						
9267	0	0	4						
9300	0	0	4						
9333	0	0	4						
9367	0	0	4						
9400	0	0	4						
9433	0	0	4						
9467	0	0	4						
9500	0	0	4						
9533	0	0	4						
9567	0	0	4						
9600	0	0	4						
9633	0	0	4						
9667	0	0	4						
9700	0	0	4						
9733	493	25	0						
9767	491	55	0						
9800	495	65	0						
9833	502	86	0						
9867	499	94	0						
9900	487	93	0						
9933	484	88	0						
9967	503	99	0						
10000	497	90	0						
10033	493	87	0						
10067	488	80	0						
10100	489	87	0						
10133	470	82	0						
10167	477	93	0						
10200	476	94	0						
10233	479	94	0						
10267	493	89	0						
10300	509	86	0						
10333	542	89	0						
10367	554	90	0						
10400	566	94	0						
10433	571	103	0						
10467	566	100	0						
10500	561	105	0						
10533	549	106	0						
10567	540	103	0						
10600	529	101	0						
10633	522	102	0						
10667	514	99	0						
10700	507	91	0						
10733	498	86	0						
10767	490	83	0						
10800	484	79	0						
10833	486	78	0						
10867	471	71	0						
10900	472	77	0						
10933	463	76	0						
10967	464	78	0						
11000	463	80	0						
11033	463	77	0						
11067	460	80	0						
11100	461	73	0						
11133	462	76	0						
11167	462	78	0						
11200	455	78	0						
11233	440	81	0						
11267	437	78	0						
11300	435	82	0						
11333	432	79	0						
11367	435	70	0						
11400	434	68	0						
11433	446	67	0						
11467	455	60	0						
11500	452	59	0						
11533	461	59	0						
11567	470	68	0						
11600	480	65	0						
11633	488	65	0						
11667	493	72	0						
11700	498	78	0						
11733	506	84	0						
11767	495	91	0						
11800	508	93	0						
11833	500	44	0						
11867	482	53	0						
11900	468	60	0						
11933	470	67	0						
11967	499	65	0						
12000	502	65	0						
12033	509	63	0						
12067	509	49	0						
12100	530	35	0						
12133	490	42	0						
12167	0	0	4						
12200	0	0	4						
12233	0	0	4						
12267	0	0	4						
12300	0	0	4						
12333	0	0	4						
12367	50	192	0						
12400	0	0	4						
12433	0	0	4						
12467	106	186	0						
12500	175	170	0						
12533	214	166	0						
12567	257	163	0						
12600	279	166	0						
12633	304	169	0						
12667	313	173	0						
12700	271	155	0						
12733	232	130	0						
12767	220	134	0						
12800	249	140	0						
12833	252	145	0						
12867	248	159	0						
12900	262	177	0						
12933	227	179	0						
12967	161	133	0						
13000	173	150	0						
13033	181	159	0						
13067	192	174	0						
13100	199	174	0						
13133	201	176	0						
13167	210	184	0						
13200	213	198	0						
13233	226	212	0						
13267	230	224	0						
13300	248	234	0						
13333	0	0	4						
13367	0	0	4						
13400	375	323	0						
13433	369	310	0						
13467	359	295	0						
13500	354	314	0						
13533	349	307	0						
13567	337	285	0						
13600	325	294	0						
13633	317	289	0						
13667	295	296	0						
13700	0	0	4						
13733	368	310	0						
13767	0	0	4						
13800	0	0	4						
13833	0	0	4						
13867	0	0	4						
13900	0	0	4						
13933	0	0	4						
13967	0	0	4						
14000	0	0	4						
14033	0	0	4						
14067	0	0	4						
14100	0	0	4						
14133	0	0	4						
14167	0	0	4						
14200	0	0	4						
14233	0	0	4						
14267	0	0	4						
14300	0	0	4						
14333	0	0	4						
14367	0	0	4						
14400	0	0	4						
14433	0	0	4						
14467	0	0	4						
14500	613	65	0						
14533	557	79	0						
14567	510	86	0						
14600	466	49	0						
14633	420	64	0						
14667	402	81	0						
14700	376	93	0						
14733	356	93	0						
14767	337	81	0						
14800	332	81	0						
14833	315	79	0						
14867	316	69	0						
14900	328	60	0						
14933	334	58	0						
14967	330	68	0						
15000	330	73	0						
15033	327	80	0						
15067	325	94	0						
15100	321	104	0						
15133	330	111	0						
15167	337	120	0						
15200	335	119	0						
15233	331	118	0						
15267	320	112	0						
15300	315	112	0						
15333	307	118	0						
15367	300	118	0						
15400	294	118	0						
15433	282	104	0						
15467	269	90	0						
15500	255	69	0						
15533	222	51	0						
15567	259	317	0						
15600	0	0	4						
15633	0	0	4						
15667	0	0	4						
15700	0	0	4						
15733	0	0	4						
15767	0	0	4						
15800	0	0	4						
15833	0	0	4						
15867	0	0	4						
15900	0	0	4						
15933	0	0	4						
15967	0	0	4						
16000	0	0	4						
16033	0	0	4						
16067	0	0	4						
16100	0	0	4						
16133	0	0	4						
16167	0	0	4						
16200	0	0	4						
16233	0	0	4						
16267	0	0	4						
16300	0	0	4						
16333	0	0	4						
16367	0	0	4						
16400	0	0	4						
16433	0	0	4						
16467	0	0	4						
16500	0	0	4						
16533	350	14	0						
16567	359	55	0						
16600	364	73	0						
16633	0	0	4						
16667	0	0	4						
16700	0	0	4						
16733	485	0	0						
16767	502	32	0						
16800	512	62	0						
16833	529	84	0						
16867	547	89	0						
16900	569	79	0						
16933	573	90	0						
16967	568	91	0						
17000	564	92	0						
17033	553	94	0						
17067	525	96	0						
17100	523	95	0						
17133	512	99	0						
17167	510	103	0						
17200	494	102	0						
17233	489	107	0						
17267	483	107	0						
17300	473	108	0						
17333	468	110	0						
17367	470	105	0						
17400	469	98	0						
17433	492	84	0						
17467	530	67	0						
17500	481	141	0						
17533	0	0	4						
17567	0	0	4						
17600	0	0	4						
17633	0	0	4						
17667	0	0	4						
17700	0	0	4						
17733	0	0	4						
17767	99	248	0						
17800	150	234	0						
17833	207	276	0						
17867	247	265	0						
17900	266	260	0						
17933	293	263	0						
17967	249	258	0						
18000	89	258	0						
18033	74	229	0						
18067	82	217	0						
18100	105	219	0						
18133	124	232	0						
18167	129	228	0						
18200	139	236	0						
18233	149	224	0						
18267	162	235	0						
18300	169	234	0						
18333	113	241	0						
18367	83	237	0						
18400	80	234	0						
18433	89	239	0						
18467	98	233	0						
18500	102	245	0						
18533	88	250	0						
18567	103	250	0						
18600	116	261	0						
18633	127	281	0						
18667	138	290	0						
18700	149	293	0						
18733	150	308	0						
18767	0	0	4						
18800	0	0	4						
18833	9	350	0						
18867	36	348	0						
18900	63	347	0						
18933	89	350	0						
18967	115	342	0						
19000	138	343	0						
19033	89	291	0						
19067	82	273	0						
19100	104	261	0						
19133	137	260	0						
19167	166	264	0						
19200	206	272	0						
19233	226	264	0						
19267	250	266	0						
19300	279	267	0						
19333	287	270	0						
19367	289	284	0						
19400	566	317	0						
19433	0	0	4						
19467	631	294	0						
19500	558	284	0						
19533	519	273	0						
19567	478	259	0						
19600	0	0	4						
19633	0	0	4						
19667	0	0	4						
19700	0	0	4						
19733	0	0	4						
19767	565	233	0						
