System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 03
Recording date:	 10/7/2011
Recording time:	 11:34:57 AM
Recording resolution:	 640 x 480

Export date:	 10/14/2011
Export time:	 2:54:22 PM

Participant:	 P 003
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	343	468	0						
100	0	0	4						
133	0	0	4						
167	0	0	4						
200	0	0	4						
233	0	0	4						
267	0	0	4						
300	0	0	4						
333	0	0	4						
367	0	0	4						
400	303	375	0						
433	0	0	4						
467	0	0	4						
500	0	0	4						
533	0	0	4						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	0	0	4						
933	0	0	4						
967	0	0	4						
1000	0	0	4						
1033	0	0	4						
1067	0	0	4						
1100	0	0	4						
1133	0	0	4						
1167	0	0	4						
1200	0	0	4						
1233	0	0	4						
1267	0	0	4						
1300	0	0	4						
1333	0	0	4						
1367	0	0	4						
1400	0	0	4						
1433	0	0	4						
1467	0	0	4						
1500	0	0	4						
1533	0	0	4						
1567	0	0	4						
1600	0	0	4						
1633	0	0	4						
1667	0	0	4						
1700	0	0	4						
1733	0	0	4						
1767	0	0	4						
1800	0	0	4						
1833	0	0	4						
1867	0	0	4						
1900	0	0	4						
1933	0	0	4						
1967	0	0	4						
2000	0	0	4						
2033	0	0	4						
2067	0	0	4						
2100	0	0	4						
2133	0	0	4						
2167	0	0	4						
2200	0	0	4						
2233	0	0	4						
2267	0	0	4						
2300	0	0	4						
2333	0	0	4						
2367	0	0	4						
2400	0	0	4						
2433	0	0	4						
2467	0	0	4						
2500	0	0	4						
2533	0	0	4						
2567	0	0	4						
2600	0	0	4						
2633	0	0	4						
2667	0	0	4						
2700	0	0	4						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	0	0	4						
2967	0	0	4						
3000	0	0	4						
3033	0	0	4						
3067	0	0	4						
3100	0	0	4						
3133	0	0	4						
3167	0	0	4						
3200	0	0	4						
3233	0	0	4						
3267	0	0	4						
3300	0	0	4						
3333	0	0	4						
3367	0	0	4						
3400	0	0	4						
3433	0	0	4						
3467	0	0	4						
3500	0	0	4						
3533	0	0	4						
3567	0	0	4						
3600	0	0	4						
3633	0	0	4						
3667	0	0	4						
3700	0	0	4						
3733	0	0	4						
3767	0	0	4						
3800	0	0	4						
3833	0	0	4						
3867	0	0	4						
3900	0	0	4						
3933	0	0	4						
3967	0	0	4						
4000	0	0	4						
4033	0	0	4						
4067	0	0	4						
4100	0	0	4						
4133	0	0	4						
4167	0	0	4						
4200	0	0	4						
4233	0	0	4						
4267	0	0	4						
4300	0	0	4						
4333	0	0	4						
4367	0	0	4						
4400	0	0	4						
4433	0	0	4						
4467	0	0	4						
4500	0	0	4						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	0	0	4						
4700	0	0	4						
4733	0	0	4						
4767	0	0	4						
4800	0	0	4						
4833	0	0	4						
4867	0	0	4						
4900	0	0	4						
4933	0	0	4						
4967	0	0	4						
5000	0	0	4						
5033	0	0	4						
5067	0	0	4						
5100	0	0	4						
5133	0	0	4						
5167	0	0	4						
5200	0	0	4						
5233	0	0	4						
5267	0	0	4						
5300	0	0	4						
5333	0	0	4						
5367	0	0	4						
5400	0	0	4						
5433	0	0	4						
5467	0	0	4						
5500	0	0	4						
5533	0	0	4						
5567	0	0	4						
5600	0	0	4						
5633	0	0	4						
5667	0	0	4						
5700	0	0	4						
5733	0	0	4						
5767	0	0	4						
5800	0	0	4						
5833	0	0	4						
5867	0	0	4						
5900	0	0	4						
5933	0	0	4						
5967	0	0	4						
6000	0	0	4						
6033	0	0	4						
6067	0	0	4						
6100	0	0	4						
6133	0	0	4						
6167	0	0	4						
6200	0	0	4						
6233	0	0	4						
6267	0	0	4						
6300	0	0	4						
6333	0	0	4						
6367	0	0	4						
6400	0	0	4						
6433	0	0	4						
6467	0	0	4						
6500	0	0	4						
6533	0	0	4						
6567	0	0	4						
6600	0	0	4						
6633	0	0	4						
6667	0	0	4						
6700	0	0	4						
6733	0	0	4						
6767	0	0	4						
6800	0	0	4						
6833	0	0	4						
6867	0	0	4						
6900	0	0	4						
6933	0	0	4						
6967	0	0	4						
7000	0	0	4						
7033	0	0	4						
7067	0	0	4						
7100	0	0	4						
7133	0	0	4						
7167	0	0	4						
7200	0	0	4						
7233	0	0	4						
7267	47	408	0						
7300	107	146	0						
7333	69	135	0						
7367	0	0	4						
7400	0	0	4						
7433	0	0	4						
7467	0	0	4						
7500	151	192	0						
7533	102	161	0						
7567	0	0	4						
7600	0	0	4						
7633	166	199	0						
7667	190	208	0						
7700	188	210	0						
7733	221	231	0						
7767	230	239	0						
7800	251	246	0						
7833	0	0	4						
7867	249	199	0						
7900	258	206	0						
7933	263	205	0						
7967	268	209	0						
8000	271	199	0						
8033	270	209	0						
8067	265	218	0						
8100	265	206	0						
8133	267	221	0						
8167	261	221	0						
8200	246	216	0						
8233	0	0	4						
8267	398	210	0						
8300	390	203	0						
8333	388	208	0						
8367	380	213	0						
8400	381	214	0						
8433	0	0	4						
8467	381	236	0						
8500	390	246	0						
8533	395	257	0						
8567	395	277	0						
8600	308	316	0						
8633	324	330	0						
8667	326	333	0						
8700	320	344	0						
8733	323	357	0						
8767	323	361	0						
8800	329	372	0						
8833	333	376	0						
8867	330	356	0						
8900	168	302	0						
8933	184	320	0						
8967	201	315	0						
9000	209	331	0						
9033	210	332	0						
9067	217	338	0						
9100	230	334	0						
9133	233	340	0						
9167	235	334	0						
9200	238	337	0						
9233	241	332	0						
9267	245	345	0						
9300	248	350	0						
9333	251	349	0						
9367	255	363	0						
9400	260	363	0						
9433	261	371	0						
9467	265	362	0						
9500	265	379	0						
9533	268	382	0						
9567	267	381	0						
9600	268	389	0						
9633	270	387	0						
9667	269	395	0						
9700	260	391	0						
9733	260	408	0						
9767	254	416	0						
9800	250	415	0						
9833	245	417	0						
9867	244	417	0						
9900	232	420	0						
9933	229	422	0						
9967	225	415	0						
10000	226	426	0						
10033	218	415	0						
10067	225	427	0						
10100	223	420	0						
10133	230	453	0						
10167	0	0	4						
10200	0	0	4						
10233	0	0	4						
10267	0	0	4						
10300	0	0	4						
10333	0	0	4						
10367	0	0	4						
10400	0	0	4						
10433	0	0	4						
10467	0	0	4						
10500	0	0	4						
10533	0	0	4						
10567	0	0	4						
10600	0	0	4						
10633	0	0	4						
10667	0	0	4						
10700	0	0	4						
10733	0	0	4						
10767	0	0	4						
10800	0	0	4						
10833	0	0	4						
10867	0	0	4						
10900	0	0	4						
10933	0	0	4						
10967	0	0	4						
11000	0	0	4						
11033	0	0	4						
11067	0	0	4						
11100	0	0	4						
11133	0	0	4						
11167	0	0	4						
11200	0	0	4						
11233	0	0	4						
11267	0	0	4						
11300	0	0	4						
11333	0	0	4						
11367	0	0	4						
11400	0	0	4						
11433	249	336	0						
11467	247	303	0						
11500	226	281	0						
11533	232	352	0						
11567	164	260	0						
11600	156	274	0						
11633	96	303	0						
11667	150	319	0						
11700	131	282	0						
11733	112	324	0						
11767	110	341	0						
11800	96	346	0						
11833	83	380	0						
11867	83	365	0						
11900	90	371	0						
11933	0	0	4						
11967	80	381	0						
12000	74	387	0						
12033	63	377	0						
12067	64	382	0						
12100	54	376	0						
12133	54	392	0						
12167	0	0	4						
12200	42	407	0						
12233	37	407	0						
12267	29	421	0						
12300	22	422	0						
12333	22	420	0						
12367	16	448	0						
12400	17	438	0						
12433	32	435	0						
12467	28	444	0						
12500	28	440	0						
12533	17	436	0						
12567	0	0	4						
12600	0	0	4						
12633	2	407	0						
12667	18	422	0						
12700	31	416	0						
12733	43	412	0						
12767	57	415	0						
12800	74	405	0						
12833	86	393	0						
12867	108	398	0						
12900	113	363	0						
12933	125	366	0						
12967	132	365	0						
13000	139	370	0						
13033	161	383	0						
13067	0	0	4						
13100	0	0	4						
13133	157	404	0						
13167	171	421	0						
13200	163	392	0						
13233	174	417	0						
13267	178	438	0						
13300	196	448	0						
13333	201	433	0						
13367	184	387	0						
13400	221	463	0						
13433	223	449	0						
13467	0	0	4						
13500	0	0	4						
13533	0	0	4						
13567	241	458	0						
13600	0	0	4						
13633	0	0	4						
13667	0	0	4						
13700	199	363	0						
13733	0	0	4						
13767	0	0	4						
13800	0	0	4						
13833	0	0	4						
13867	185	328	0						
13900	68	414	0						
13933	188	372	0						
13967	184	358	0						
14000	201	393	0						
14033	192	389	0						
14067	201	408	0						
14100	151	412	0						
14133	0	0	4						
14167	0	0	4						
14200	0	0	4						
14233	0	0	4						
14267	0	0	4						
14300	0	0	4						
14333	0	0	4						
14367	0	0	4						
14400	0	0	4						
14433	0	0	4						
14467	0	0	4						
14500	629	324	0						
14533	616	318	0						
14567	590	329	0						
14600	553	350	0						
14633	534	329	0						
14667	513	329	0						
14700	500	318	0						
14733	474	316	0						
14767	462	318	0						
14800	455	314	0						
14833	447	308	0						
14867	441	301	0						
14900	437	304	0						
14933	429	305	0						
14967	447	372	0						
15000	432	381	0						
15033	429	380	0						
15067	428	374	0						
15100	427	379	0						
15133	425	381	0						
15167	423	382	0						
15200	415	406	0						
15233	410	404	0						
15267	417	414	0						
15300	408	426	0						
15333	402	438	0						
15367	329	458	0						
15400	0	0	4						
15433	331	478	0						
15467	0	0	4						
15500	0	0	4						
15533	0	0	4						
15567	0	0	4						
15600	0	0	4						
15633	0	0	4						
15667	0	0	4						
15700	0	0	4						
15733	0	0	4						
15767	0	0	4						
15800	422	476	0						
15833	414	464	0						
15867	433	469	0						
15900	424	460	0						
15933	422	450	0						
15967	416	443	0						
16000	417	451	0						
16033	410	448	0						
16067	407	436	0						
16100	418	437	0						
16133	394	438	0						
16167	392	433	0						
16200	391	453	0						
16233	391	448	0						
16267	390	421	0						
16300	399	455	0						
16333	397	453	0						
16367	393	456	0						
16400	397	454	0						
16433	401	444	0						
16467	409	470	0						
16500	407	430	0						
16533	405	424	0						
16567	409	473	0						
16600	408	459	0						
16633	407	470	0						
16667	0	0	4						
16700	403	475	0						
16733	0	0	4						
16767	0	0	4						
16800	398	442	0						
16833	0	0	4						
16867	397	453	0						
16900	0	0	4						
16933	332	300	0						
16967	0	0	4						
17000	393	439	0						
17033	0	0	4						
17067	385	476	0						
17100	375	425	0						
17133	372	472	0						
17167	376	474	0						
17200	374	449	0						
17233	359	435	0						
17267	366	436	0						
17300	357	426	0						
17333	358	415	0						
17367	353	407	0						
17400	332	360	0						
17433	354	401	0						
17467	336	348	0						
17500	333	343	0						
17533	325	314	0						
17567	340	372	0						
17600	335	330	0						
17633	337	309	0						
17667	338	302	0						
17700	350	323	0						
17733	354	321	0						
17767	351	312	0						
17800	348	305	0						
17833	356	315	0						
17867	339	273	0						
17900	353	313	0						
17933	349	305	0						
17967	361	305	0						
18000	362	314	0						
18033	358	301	0						
18067	357	300	0						
18100	358	309	0						
18133	362	305	0						
18167	363	306	0						
18200	359	310	0						
18233	357	318	0						
18267	356	321	0						
18300	361	326	0						
18333	356	319	0						
18367	360	311	0						
18400	364	304	0						
18433	359	309	0						
18467	363	312	0						
18500	362	314	0						
18533	361	310	0						
18567	360	304	0						
18600	361	306	0						
18633	360	307	0						
18667	366	305	0						
18700	373	319	0						
18733	370	310	0						
18767	372	319	0						
18800	365	326	0						
18833	370	317	0						
18867	375	348	0						
18900	373	318	0						
18933	338	330	0						
18967	329	337	0						
19000	325	330	0						
19033	329	343	0						
19067	326	339	0						
19100	330	348	0						
19133	330	357	0						
19167	0	0	4						
19200	0	0	4						
19233	0	0	4						
19267	28	429	0						
19300	74	362	0						
19333	71	391	0						
19367	127	320	0						
19400	148	363	0						
19433	158	363	0						
19467	175	373	0						
19500	188	367	0						
19533	209	349	0						
19567	220	354	0						
19600	238	374	0						
19633	237	361	0						
19667	0	0	4						
19700	440	428	0						
19733	437	431	0						
19767	435	442	0						
