System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 Alireza Fathi
Machine Name:	 CANTELLI

Data properties:

Recording name:	 Rec 04
Recording date:	 10/13/2011
Recording time:	 12:55:11 PM
Recording resolution:	 640 x 480

Export date:	 10/14/2011
Export time:	 5:46:55 PM

Participant:	 P 004
Participant properties:

Gender:	 Unknown
Age:	 0-247

Timestamp	GazePointXRight	GazePointYRight	ValidityRight	StimuliName	AoiIds	AoiNames	MappedGazeDataPointX	MappedGazeDataPointY	
0	0	0	4						
0									
33	0	0	4						
67	0	0	4						
100	0	0	4						
133	147	412	0						
167	152	420	0						
200	149	416	0						
233	147	417	0						
267	139	414	0						
300	139	424	0						
333	137	433	0						
367	95	438	0						
400	106	448	0						
433	114	454	0						
467	134	444	0						
500	133	446	0						
533	112	383	0						
567	0	0	4						
600	0	0	4						
633	0	0	4						
667	0	0	4						
700	0	0	4						
733	0	0	4						
767	0	0	4						
800	0	0	4						
833	0	0	4						
867	0	0	4						
900	52	174	0						
933	92	163	0						
967	100	176	0						
1000	113	168	0						
1033	116	162	0						
1067	130	163	0						
1100	134	172	0						
1133	135	165	0						
1167	138	180	0						
1200	135	179	0						
1233	147	197	0						
1267	144	186	0						
1300	130	164	0						
1333	139	184	0						
1367	128	180	0						
1400	118	165	0						
1433	137	180	0						
1467	136	186	0						
1500	142	178	0						
1533	157	182	0						
1567	165	183	0						
1600	175	174	0						
1633	193	186	0						
1667	216	193	0						
1700	232	187	0						
1733	241	176	0						
1767	265	177	0						
1800	271	181	0						
1833	278	190	0						
1867	360	196	0						
1900	360	200	0						
1933	368	201	0						
1967	372	207	0						
2000	378	202	0						
2033	382	200	0						
2067	383	195	0						
2100	381	199	0						
2133	379	208	0						
2167	377	212	0						
2200	372	208	0						
2233	373	212	0						
2267	374	210	0						
2300	364	214	0						
2333	358	213	0						
2367	351	177	0						
2400	320	156	0						
2433	317	154	0						
2467	312	144	0						
2500	317	153	0						
2533	308	142	0						
2567	302	138	0						
2600	290	134	0						
2633	278	131	0						
2667	274	133	0						
2700	0	0	4						
2733	0	0	4						
2767	0	0	4						
2800	0	0	4						
2833	0	0	4						
2867	0	0	4						
2900	0	0	4						
2933	0	0	4						
2967	0	0	4						
3000	63	86	0						
3033	73	94	0						
3067	66	55	0						
3100	75	59	0						
3133	95	60	0						
3167	110	80	0						
3200	128	80	0						
3233	134	75	0						
3267	144	86	0						
3300	155	88	0						
3333	153	83	0						
3367	0	0	4						
3400	155	77	0						
3433	168	84	0						
3467	170	78	0						
3500	174	87	0						
3533	310	165	0						
3567	370	228	0						
3600	356	216	0						
3633	356	212	0						
3667	356	210	0						
3700	357	206	0						
3733	356	199	0						
3767	366	203	0						
3800	369	203	0						
3833	374	207	0						
3867	377	205	0						
3900	376	191	0						
3933	384	202	0						
3967	382	180	0						
4000	373	132	0						
4033	375	106	0						
4067	368	111	0						
4100	361	99	0						
4133	357	92	0						
4167	360	91	0						
4200	367	84	0						
4233	367	93	0						
4267	378	93	0						
4300	380	106	0						
4333	371	105	0						
4367	369	108	0						
4400	362	123	0						
4433	354	118	0						
4467	338	129	0						
4500	328	131	0						
4533	0	0	4						
4567	0	0	4						
4600	0	0	4						
4633	0	0	4						
4667	631	54	0						
4700	607	95	0						
4733	592	107	0						
4767	569	105	0						
4800	559	99	0						
4833	541	109	0						
4867	533	114	0						
4900	517	114	0						
4933	569	126	0						
4967	607	117	0						
5000	602	145	0						
5033	580	151	0						
5067	556	138	0						
5100	532	142	0						
5133	509	139	0						
5167	499	141	0						
5200	486	151	0						
5233	475	151	0						
5267	468	163	0						
5300	451	167	0						
5333	449	171	0						
5367	436	180	0						
5400	434	177	0						
5433	421	177	0						
5467	410	180	0						
5500	404	176	0						
5533	388	167	0						
5567	375	176	0						
5600	371	170	0						
5633	366	161	0						
5667	358	165	0						
5700	352	166	0						
5733	351	164	0						
5767	351	161	0						
5800	322	174	0						
5833	311	180	0						
5867	312	177	0						
5900	310	177	0						
5933	307	180	0						
5967	310	185	0						
6000	311	189	0						
6033	315	193	0						
6067	316	186	0						
6100	329	212	0						
6133	329	208	0						
6167	325	190	0						
6200	327	187	0						
6233	325	181	0						
6267	329	179	0						
6300	325	178	0						
6333	330	174	0						
6367	341	182	0						
6400	338	174	0						
6433	351	182	0						
6467	352	177	0						
6500	353	186	0						
6533	352	185	0						
6567	353	193	0						
6600	349	186	0						
6633	346	194	0						
6667	352	192	0						
6700	427	208	0						
6733	424	211	0						
6767	439	197	0						
6800	420	201	0						
6833	422	209	0						
6867	423	207	0						
6900	418	208	0						
6933	419	209	0						
6967	409	207	0						
7000	417	216	0						
7033	411	210	0						
7067	406	212	0						
7100	410	220	0						
7133	400	213	0						
7167	394	212	0						
7200	392	212	0						
7233	391	183	0						
7267	392	178	0						
7300	391	170	0						
7333	393	167	0						
7367	397	167	0						
7400	403	164	0						
7433	408	165	0						
7467	415	175	0						
7500	417	168	0						
7533	420	176	0						
7567	422	171	0						
7600	420	175	0						
7633	417	177	0						
7667	415	190	0						
7700	413	183	0						
7733	405	183	0						
7767	405	175	0						
7800	407	167	0						
7833	399	160	0						
7867	400	159	0						
7900	407	165	0						
7933	411	171	0						
7967	403	154	0						
8000	318	116	0						
8033	334	169	0						
8067	340	166	0						
8100	344	164	0						
8133	344	168	0						
8167	354	167	0						
8200	359	177	0						
8233	377	196	0						
8267	379	187	0						
8300	379	180	0						
8333	383	168	0						
8367	389	169	0						
8400	390	163	0						
8433	403	170	0						
8467	411	174	0						
8500	424	162	0						
8533	316	186	0						
8567	213	171	0						
8600	210	184	0						
8633	222	195	0						
8667	234	207	0						
8700	235	201	0						
8733	235	229	0						
8767	228	229	0						
8800	221	235	0						
8833	208	214	0						
8867	186	181	0						
8900	206	213	0						
8933	212	221	0						
8967	211	214	0						
9000	214	217	0						
9033	217	223	0						
9067	191	310	0						
9100	0	0	4						
9133	0	0	4						
9167	0	0	4						
9200	235	325	0						
9233	243	250	0						
9267	216	188	0						
9300	277	260	0						
9333	275	239	0						
9367	276	231	0						
9400	278	244	0						
9433	270	225	0						
9467	274	216	0						
9500	269	223	0						
9533	273	225	0						
9567	278	235	0						
9600	278	236	0						
9633	280	246	0						
9667	275	247	0						
9700	273	260	0						
9733	268	267	0						
9767	292	309	0						
9800	0	0	4						
9833	0	0	4						
9867	0	0	4						
9900	0	0	4						
9933	550	238	0						
9967	554	197	0						
10000	552	188	0						
10033	535	193	0						
10067	523	190	0						
10100	510	178	0						
10133	507	190	0						
10167	496	187	0						
10200	495	186	0						
10233	487	175	0						
10267	483	180	0						
10300	471	195	0						
10333	471	186	0						
10367	481	214	0						
10400	471	200	0						
10433	468	199	0						
10467	460	185	0						
10500	450	188	0						
10533	462	209	0						
10567	450	203	0						
10600	452	209	0						
10633	432	242	0						
10667	445	230	0						
10700	439	226	0						
10733	477	245	0						
10767	557	248	0						
10800	579	240	0						
10833	575	244	0						
10867	562	245	0						
10900	543	237	0						
10933	542	251	0						
10967	525	244	0						
11000	512	249	0						
11033	504	247	0						
11067	496	244	0						
11100	492	250	0						
11133	476	231	0						
11167	479	237	0						
11200	481	226	0						
11233	466	230	0						
11267	469	230	0						
11300	467	224	0						
11333	464	218	0						
11367	461	221	0						
11400	463	230	0						
11433	464	240	0						
11467	513	255	0						
11500	504	222	0						
11533	512	228	0						
11567	506	231	0						
11600	497	224	0						
11633	492	238	0						
11667	489	238	0						
11700	494	237	0						
11733	480	242	0						
11767	486	241	0						
11800	478	239	0						
11833	481	235	0						
11867	474	235	0						
11900	469	232	0						
11933	467	240	0						
11967	455	228	0						
12000	452	225	0						
12033	460	221	0						
12067	448	215	0						
12100	443	210	0						
12133	443	213	0						
12167	440	214	0						
12200	444	214	0						
12233	440	213	0						
12267	434	212	0						
12300	427	214	0						
12333	431	220	0						
12367	427	222	0						
12400	426	222	0						
12433	422	225	0						
12467	423	241	0						
12500	423	242	0						
12533	387	253	0						
12567	360	261	0						
12600	351	263	0						
12633	353	267	0						
12667	357	270	0						
12700	356	272	0						
12733	355	279	0						
12767	357	277	0						
12800	355	285	0						
12833	359	288	0						
12867	364	291	0						
12900	361	303	0						
12933	361	301	0						
12967	361	305	0						
13000	351	297	0						
13033	350	316	0						
13067	418	312	0						
13100	418	300	0						
13133	414	300	0						
13167	409	307	0						
13200	405	316	0						
13233	396	317	0						
13267	395	325	0						
13300	390	332	0						
13333	385	343	0						
13367	383	340	0						
13400	379	345	0						
13433	383	351	0						
13467	376	351	0						
13500	363	363	0						
13533	344	362	0						
13567	335	370	0						
13600	330	379	0						
13633	332	378	0						
13667	329	383	0						
13700	330	385	0						
13733	324	395	0						
13767	337	395	0						
13800	333	405	0						
13833	329	410	0						
13867	327	414	0						
13900	324	414	0						
13933	334	431	0						
13967	330	435	0						
14000	324	437	0						
14033	315	439	0						
14067	340	426	0						
14100	377	424	0						
14133	379	425	0						
14167	380	427	0						
14200	371	435	0						
14233	358	437	0						
14267	351	441	0						
14300	354	450	0						
14333	350	459	0						
14367	337	465	0						
14400	429	460	0						
14433	423	465	0						
14467	409	463	0						
14500	406	454	0						
14533	406	445	0						
14567	411	445	0						
14600	406	434	0						
14633	407	434	0						
14667	402	422	0						
14700	394	418	0						
14733	396	406	0						
14767	403	390	0						
14800	397	387	0						
14833	392	391	0						
14867	395	392	0						
14900	394	383	0						
14933	387	387	0						
14967	399	379	0						
15000	222	401	0						
15033	194	384	0						
15067	199	386	0						
15100	197	361	0						
15133	207	364	0						
15167	208	354	0						
15200	205	342	0						
15233	210	331	0						
15267	196	312	0						
15300	195	311	0						
15333	198	304	0						
15367	200	298	0						
15400	213	297	0						
15433	211	292	0						
15467	215	282	0						
15500	208	264	0						
15533	210	268	0						
15567	214	266	0						
15600	218	271	0						
15633	231	274	0						
15667	215	275	0						
15700	219	328	0						
15733	214	342	0						
15767	232	329	0						
15800	244	328	0						
15833	257	327	0						
15867	257	316	0						
15900	265	332	0						
15933	265	321	0						
15967	270	319	0						
16000	263	321	0						
16033	0	0	4						
16067	83	282	0						
16100	91	280	0						
16133	102	274	0						
16167	107	282	0						
16200	117	282	0						
16233	108	278	0						
16267	105	284	0						
16300	94	277	0						
16333	0	0	4						
16367	0	0	4						
16400	0	0	4						
16433	0	0	4						
16467	0	0	4						
16500	0	0	4						
16533	0	0	4						
16567	0	0	4						
16600	0	0	4						
16633	0	0	4						
16667	329	374	0						
16700	333	375	0						
16733	316	380	0						
16767	314	381	0						
16800	310	393	0						
16833	309	395	0						
16867	304	396	0						
16900	307	402	0						
16933	301	406	0						
16967	300	404	0						
17000	297	399	0						
17033	289	404	0						
17067	297	414	0						
17100	301	405	0						
17133	291	388	0						
17167	297	384	0						
17200	300	396	0						
17233	288	381	0						
17267	284	378	0						
17300	281	371	0						
17333	277	368	0						
17367	273	366	0						
17400	274	360	0						
17433	273	353	0						
17467	271	339	0						
17500	293	351	0						
17533	289	348	0						
17567	0	0	4						
17600	174	444	0						
17633	189	439	0						
17667	190	429	0						
17700	185	425	0						
17733	181	430	0						
17767	189	429	0						
17800	189	433	0						
17833	195	436	0						
17867	194	437	0						
17900	198	438	0						
17933	193	442	0						
17967	190	440	0						
18000	193	445	0						
18033	194	438	0						
18067	199	441	0						
18100	201	438	0						
18133	201	437	0						
18167	206	435	0						
18200	214	440	0						
18233	194	410	0						
18267	181	311	0						
18300	174	308	0						
18333	170	302	0						
18367	192	319	0						
18400	202	319	0						
18433	208	314	0						
18467	223	322	0						
18500	225	317	0						
18533	232	329	0						
18567	235	322	0						
18600	160	343	0						
18633	132	373	0						
18667	144	363	0						
18700	147	355	0						
18733	141	353	0						
18767	154	342	0						
18800	146	341	0						
18833	154	329	0						
18867	123	394	0						
18900	111	390	0						
18933	126	391	0						
18967	134	391	0						
19000	133	398	0						
19033	142	397	0						
19067	157	402	0						
19100	173	400	0						
19133	191	416	0						
19167	287	461	0						
19200	0	0	4						
19233	0	0	4						
19267	0	0	4						
19300	0	0	4						
19333	0	0	4						
19367	0	0	4						
19400	371	477	0						
19433	0	0	4						
19467	0	0	4						
19500	0	0	4						
19533	0	0	4						
19567	0	0	4						
19600	0	0	4						
19633	0	0	4						
19667	0	0	4						
19700	380	479	0						
19733	380	469	0						
19767	393	468	0						
